"","plot","lat","lon","year","month","air_temperature_mean","precipitation","spei3_har","spei6_har","spei12_har","deMartonne_year"
"429",5,47.871068562,10.842269375,1986,9,12,41.9000015258789,-0.837978848348471,-0.358941417104289,-0.488622677031125,65.7635465725302
"430",5,47.871068562,10.842269375,1986,10,8.5,67.3000030517578,-0.868799587652084,-0.765832601654549,-0.171258841709193,65.7635465725302
"431",5,47.871068562,10.842269375,1986,11,4,38,-1.44139519505802,-1.36813923570068,-0.659366930910298,65.7635465725302
"432",5,47.871068562,10.842269375,1986,12,-0.5,85.1999969482422,-0.42832309184386,-0.947309845449446,-0.293357506791882,65.7635465725302
"433",5,47.871068562,10.842269375,1987,1,-5.5,61.0999984741211,-0.368274549751552,-0.94101901535887,-0.715800908328327,74.6792074902223
"434",5,47.871068562,10.842269375,1987,2,-1,78,0.735917855123486,-0.860562663822998,-0.361692923677563,74.6792074902223
"435",5,47.871068562,10.842269375,1987,3,-1,88.3000030517578,0.953388941286534,0.284121878137871,-0.0743457245540209,74.6792074902223
"436",5,47.871068562,10.842269375,1987,4,7.5,69,0.422894716141506,0.0735526841529701,-0.498744708565331,74.6792074902223
"437",5,47.871068562,10.842269375,1987,5,8,167.699996948242,1.01816856883428,1.14244122534118,-0.372782176923552,74.6792074902223
"438",5,47.871068562,10.842269375,1987,6,13.5,170.800003051758,0.96614345232033,1.21453432643336,0.13957190057774,74.6792074902223
"439",5,47.871068562,10.842269375,1987,7,16.5,190.399993896484,1.60102731215896,1.4836657726036,0.673832197326817,74.6792074902223
"440",5,47.871068562,10.842269375,1987,8,15,118.900001525879,0.746318170163444,1.16381385795999,0.475173163723377,74.6792074902223
"441",5,47.871068562,10.842269375,1987,9,15.5,115.900001525879,0.60137327339689,1.04338493826034,0.962874820371696,74.6792074902223
"442",5,47.871068562,10.842269375,1987,10,9,31.1000003814697,-0.642123765144354,0.932930855357918,0.767697300326862,74.6792074902223
"443",5,47.871068562,10.842269375,1987,11,3,87.6999969482422,-0.0807020362840887,0.460845189188815,1.06481455003346,74.6792074902223
"444",5,47.871068562,10.842269375,1987,12,1.5,78.1999969482422,-0.161918119761377,0.347737245806158,1.02886510078114,74.6792074902223
"445",5,47.871068562,10.842269375,1988,1,1.5,50.2000007629395,0.369640319655756,-0.360660297070768,0.950680387049522,71.3054120232078
"446",5,47.871068562,10.842269375,1988,2,-0.5,79.6999969482422,0.284269917137337,0.0677489079975041,0.995215754697922,71.3054120232078
"447",5,47.871068562,10.842269375,1988,3,1,177.100006103516,2.20190618375827,1.40267143421748,1.48497089954867,71.3054120232078
"448",5,47.871068562,10.842269375,1988,4,7.5,57.4000015258789,1.40098430559482,1.38229762428286,1.38681309270914,71.3054120232078
"449",5,47.871068562,10.842269375,1988,5,13,106.800003051758,1.03181339596855,0.952465089930079,0.993054480115321,71.3054120232078
"450",5,47.871068562,10.842269375,1988,6,13.5,139.800003051758,-0.814780850017705,0.805995206667327,0.721056428863092,71.3054120232078
"451",5,47.871068562,10.842269375,1988,7,16.5,143.699996948242,-0.48936116695186,0.67493880548463,0.299014978507486,71.3054120232078
"452",5,47.871068562,10.842269375,1988,8,16,161.600006103516,-0.194961503606791,0.521405816906379,0.452753354545087,71.3054120232078
"453",5,47.871068562,10.842269375,1988,9,12.5,76.6999969482422,-0.324065313363631,-0.819862251907578,0.210156132786008,71.3054120232078
"454",5,47.871068562,10.842269375,1988,10,9.5,61.2000007629395,-0.309384703649386,-0.572492857875279,0.450671401437561,71.3054120232078
"455",5,47.871068562,10.842269375,1988,11,1.5,60.5999984741211,-0.495090973295136,-0.56215087175453,0.185765524306328,71.3054120232078
"456",5,47.871068562,10.842269375,1988,12,0.5,147.899993896484,0.978027445767519,0.306400219602483,0.706323563735112,71.3054120232078
"457",5,47.871068562,10.842269375,1989,1,1,22.5,0.684692131871582,0.111580799044307,0.554989726335756,60.6013796049973
"458",5,47.871068562,10.842269375,1989,2,2,64.6999969482422,0.800268099973835,0.010479172679698,0.452276324153061,60.6013796049973
"459",5,47.871068562,10.842269375,1989,3,6,41.5,-1.43962285207085,-0.260774082671844,-0.769485811794669,60.6013796049973
"460",5,47.871068562,10.842269375,1989,4,6,124.599998474121,0.29326652634973,0.578523267900439,-0.0407491665572909,60.6013796049973
"461",5,47.871068562,10.842269375,1989,5,12,65.4000015258789,-0.659648110477097,-0.0184241148423263,-0.410747214409944,60.6013796049973
"462",5,47.871068562,10.842269375,1989,6,13,155.300003051758,0.0479831297916682,-0.836969526260092,-0.301575352685429,60.6013796049973
"463",5,47.871068562,10.842269375,1989,7,16.5,210,0.300942142560287,0.404369351248667,0.38336973987682,60.6013796049973
"464",5,47.871068562,10.842269375,1989,8,16,107.400001525879,0.328472927122144,-0.107424063547845,-0.0524352902289975,60.6013796049973
"465",5,47.871068562,10.842269375,1989,9,12.5,121.400001525879,0.613431930009313,0.450235702075971,0.271971336292772,60.6013796049973
"466",5,47.871068562,10.842269375,1989,10,9,66.3000030517578,-0.532098606867595,-0.13148823335328,0.234353908655512,60.6013796049973
"467",5,47.871068562,10.842269375,1989,11,2,56.7000007629395,0.0136355853389831,0.186432604377996,0.127356225643967,60.6013796049973
"468",5,47.871068562,10.842269375,1989,12,1.5,62.5999984741211,-0.58745836716927,0.151470605065597,-0.455439223487904,60.6013796049973
"469",5,47.871068562,10.842269375,1990,1,0,24.6000003814697,-1.42477767441338,-1.13919804556645,-0.445619305402497,67.5713621848725
"470",5,47.871068562,10.842269375,1990,2,4,161.699996948242,0.862253856008879,0.470088585753763,0.237367728713745,67.5713621848725
"471",5,47.871068562,10.842269375,1990,3,6,48.5999984741211,0.36370869239953,-0.265808586282526,0.285363276644426,67.5713621848725
"472",5,47.871068562,10.842269375,1990,4,5.5,108.900001525879,1.26533340229646,0.378829498130443,0.166400038584236,67.5713621848725
"473",5,47.871068562,10.842269375,1990,5,12.5,88.5,-0.633480309258953,0.0382861369508382,0.240533603122386,67.5713621848725
"474",5,47.871068562,10.842269375,1990,6,13.5,192.699996948242,0.64502329154874,0.73836860015353,0.54203908931694,67.5713621848725
"475",5,47.871068562,10.842269375,1990,7,16.5,122.699996948242,-0.377890386455689,0.633997534412558,-0.26545138176225,67.5713621848725
"476",5,47.871068562,10.842269375,1990,8,17.5,103.5,-0.654876780801977,-0.863242232542973,-0.373888185039018,67.5713621848725
"477",5,47.871068562,10.842269375,1990,9,11,126.400001525879,-0.772189359144531,-0.264211962315064,-0.299210971591026,67.5713621848725
"478",5,47.871068562,10.842269375,1990,10,9.5,96.9000015258789,-0.121308129054918,-0.35197427866258,-0.055302633881473,67.5713621848725
"479",5,47.871068562,10.842269375,1990,11,2.5,91.0999984741211,1.01121180889649,0.169850044415543,0.149113525306146,67.5713621848725
"480",5,47.871068562,10.842269375,1990,12,-2,53.5,0.508679444739894,-0.376157650321358,0.162001476717431,67.5713621848725
"481",5,47.871068562,10.842269375,1991,1,0,45.5,-0.166669244949813,-0.195975973364295,0.342660377629377,60.2208230893779
"482",5,47.871068562,10.842269375,1991,2,-2.5,23.2999992370605,-1.38304307577426,0.140947206489973,-0.631541054130456,60.2208230893779
"483",5,47.871068562,10.842269375,1991,3,6,52.2000007629395,-1.3765576705861,-0.699723283117366,-0.525493296086467,60.2208230893779
"484",5,47.871068562,10.842269375,1991,4,5,62.2999992370605,-1.0977299311775,-1.11202732217768,-0.893488475204493,60.2208230893779
"485",5,47.871068562,10.842269375,1991,5,7.5,153.300003051758,0.322055626379132,-0.595690819691743,-0.165954354517444,60.2208230893779
"486",5,47.871068562,10.842269375,1991,6,13,215.399993896484,1.3954421110053,0.45509267984437,-0.0268201522534282,60.2208230893779
"487",5,47.871068562,10.842269375,1991,7,18,151.300003051758,1.39299940151406,0.488582594775383,0.253197465096294,60.2208230893779
"488",5,47.871068562,10.842269375,1991,8,17,64.5999984741211,-0.421546725224257,-0.12718994440837,0.00956052622295245,60.2208230893779
"489",5,47.871068562,10.842269375,1991,9,15,76,-1.50064176224209,-0.288861357525214,-0.550656307482617,60.2208230893779
"490",5,47.871068562,10.842269375,1991,10,7,27.3999996185303,-2.03662865756458,-0.494490985015488,-1.06051501992005,60.2208230893779
"491",5,47.871068562,10.842269375,1991,11,2.5,81.0999984741211,-0.882150891033209,-0.951480509908186,-1.08778543359427,60.2208230893779
"492",5,47.871068562,10.842269375,1991,12,-2,83.9000015258789,-0.218661658398092,-1.39698066022095,-0.858805265432399,60.2208230893779
"493",5,47.871068562,10.842269375,1992,1,-0.5,11.3000001907349,-0.515575808540951,-2.11594497118265,-1.11034112359719,63.3479450696135
"494",5,47.871068562,10.842269375,1992,2,0.5,70.4000015258789,-0.59961769239678,-1.14598133834969,-0.80898079383492,63.3479450696135
"495",5,47.871068562,10.842269375,1992,3,3,136.199996948242,0.547083059294861,0.147505368448803,-0.0904973231617186,63.3479450696135
"496",5,47.871068562,10.842269375,1992,4,6.5,104.900001525879,1.41192082403492,0.992986044820928,0.278465054650245,63.3479450696135
"497",5,47.871068562,10.842269375,1992,5,13.5,19.1000003814697,-0.349724917717313,-0.594948520429558,-1.13132439088423,63.3479450696135
"498",5,47.871068562,10.842269375,1992,6,15,124.699996948242,-1.79894477645355,-1.11302353912041,-1.71443736806145,63.3479450696135
"499",5,47.871068562,10.842269375,1992,7,17.5,120.5,-2.16294757729551,-0.739806087783442,-2.07269193895809,63.3479450696135
"500",5,47.871068562,10.842269375,1992,8,19.5,132,-1.14635501575792,-1.13116819324779,-1.55349694810197,63.3479450696135
"501",5,47.871068562,10.842269375,1992,9,13.5,82.1999969482422,-0.970683734065501,-1.76583814625883,-1.49064797378177,63.3479450696135
"502",5,47.871068562,10.842269375,1992,10,6,113.699996948242,-0.123270842717816,-1.76292846088162,-0.828704269379372,63.3479450696135
"503",5,47.871068562,10.842269375,1992,11,4.5,170.100006103516,1.49137072419481,0.203970970599339,-0.201821564017019,63.3479450696135
"504",5,47.871068562,10.842269375,1992,12,0,71,1.83164079001618,0.608458266737221,-0.242616011890113,63.3479450696135
"505",5,47.871068562,10.842269375,1993,1,1.5,51.7999992370605,1.55618278118424,0.858965335777032,0.0559115574626487,69.9452832779794
"506",5,47.871068562,10.842269375,1993,2,-1,42.2000007629395,-0.597039066474609,1.14348306542668,-0.130110018231554,69.9452832779794
"507",5,47.871068562,10.842269375,1993,3,2,63.4000015258789,-0.619586482230392,1.48864599080924,-0.683735717717528,69.9452832779794
"508",5,47.871068562,10.842269375,1993,4,8.5,73.9000015258789,-0.355794105130428,0.744626361374957,-0.937400312316338,69.9452832779794
"509",5,47.871068562,10.842269375,1993,5,13.5,90.1999969482422,-0.884086320485518,-0.996606272990088,-0.397012755863442,69.9452832779794
"510",5,47.871068562,10.842269375,1993,6,15,142.899993896484,-1.00211127003033,-1.10679344243438,-0.213503538915682,69.9452832779794
"511",5,47.871068562,10.842269375,1993,7,15.5,267.700012207031,0.98976977722931,0.558691946347378,0.957900954786078,69.9452832779794
"512",5,47.871068562,10.842269375,1993,8,16,164.5,1.55366748871366,0.741956810161989,1.18703526686686,69.9452832779794
"513",5,47.871068562,10.842269375,1993,9,12,108.400001525879,1.7159830678206,0.895446912405663,1.41231084077748,69.9452832779794
"514",5,47.871068562,10.842269375,1993,10,7.5,98.1999969482422,0.814508453195068,1.25696700493936,1.33647818750645,69.9452832779794
"515",5,47.871068562,10.842269375,1993,11,0.5,35.0999984741211,0.310339720520532,1.4077458990624,0.490022818316002,69.9452832779794
"516",5,47.871068562,10.842269375,1993,12,1,97.4000015258789,0.535408281508772,1.56391502524417,0.696893116402841,69.9452832779794
"517",5,47.871068562,10.842269375,1994,1,1,73.9000015258789,0.24443974826542,0.761956410388031,0.857727716061708,59.8088490308913
"518",5,47.871068562,10.842269375,1994,2,0,38.7999992370605,0.367590617714546,0.454367667850619,0.876136574323757,59.8088490308913
"519",5,47.871068562,10.842269375,1994,3,7,75.8000030517578,-0.154445872859399,0.297508206087583,0.887054857642654,59.8088490308913
"520",5,47.871068562,10.842269375,1994,4,5.5,132.899993896484,0.647876893320888,0.621117841832124,1.2521783354719,59.8088490308913
"521",5,47.871068562,10.842269375,1994,5,12,116,0.873173776404463,0.869202487847547,1.5040351949982,59.8088490308913
"522",5,47.871068562,10.842269375,1994,6,15,98.5999984741211,-0.0927660978576565,-0.0860313373273673,1.16261705669807,59.8088490308913
"523",5,47.871068562,10.842269375,1994,7,19.5,146,-1.17211459164647,-0.494933442419298,0.174840454555589,59.8088490308913
"524",5,47.871068562,10.842269375,1994,8,18,138.399993896484,-1.21433231797708,-0.491164782521944,-0.0791916090212458,59.8088490308913
"525",5,47.871068562,10.842269375,1994,9,13,102.800003051758,-0.40083334216684,-0.451977288402418,-0.154993099273542,59.8088490308913
"526",5,47.871068562,10.842269375,1994,10,7.5,44.5999984741211,-0.573849951965814,-1.27339198865127,-0.645161774124728,59.8088490308913
"527",5,47.871068562,10.842269375,1994,11,6,77.6999969482422,-0.11361576293223,-1.13715487508705,-0.391745247629667,59.8088490308913
"528",5,47.871068562,10.842269375,1994,12,1.5,80.9000015258789,-0.102199402696673,-0.427823671407262,-0.446290240558563,59.8088490308913
"529",5,47.871068562,10.842269375,1995,1,-2,95.5999984741211,1.08352286669095,0.151802128528097,-0.263367134526407,73.9714288984026
"530",5,47.871068562,10.842269375,1995,2,3,64.0999984741211,0.91608059518954,0.396500450437836,-0.129763252506884,73.9714288984026
"531",5,47.871068562,10.842269375,1995,3,1,100.5,1.32406782114974,0.792341152423245,0.137640968186601,73.9714288984026
"532",5,47.871068562,10.842269375,1995,4,7,108.800003051758,1.02833563749606,1.4304126335733,0.00249616751676956,73.9714288984026
"533",5,47.871068562,10.842269375,1995,5,11.5,126.300003051758,1.2784348957251,1.40518746194411,0.116207627292303,73.9714288984026
"534",5,47.871068562,10.842269375,1995,6,13,210.699996948242,1.66068170615691,1.7942520534468,1.02569142328705,73.9714288984026
"535",5,47.871068562,10.842269375,1995,7,19,135,0.923809551154799,1.31542310533428,1.10794679086318,73.9714288984026
"536",5,47.871068562,10.842269375,1995,8,16,206.600006103516,1.50546025670121,1.78421017878406,1.51152910285388,73.9714288984026
"537",5,47.871068562,10.842269375,1995,9,10.5,67.5,0.301435837110232,1.36530804906074,1.3889558249585,73.9714288984026
"538",5,47.871068562,10.842269375,1995,10,11,14.3999996185303,-0.205420856479021,0.603715033048677,1.24968479654857,73.9714288984026
"539",5,47.871068562,10.842269375,1995,11,1.5,85,-0.995402343343069,0.503839305287389,1.2786570797069,73.9714288984026
"540",5,47.871068562,10.842269375,1995,12,-1.5,80,-0.537886347284397,-0.0850712980725174,1.25300355756455,73.9714288984026
"541",5,47.871068562,10.842269375,1996,1,-1,13.1999998092651,-0.393378918133329,-0.379184035691695,0.794233361687212,68.7245650184953
"542",5,47.871068562,10.842269375,1996,2,-2.5,35.2999992370605,-1.20044544846158,-1.61110244358101,0.696938069310423,68.7245650184953
"543",5,47.871068562,10.842269375,1996,3,0.5,56,-1.47008114424122,-1.57841526467993,0.359292754885343,68.7245650184953
"544",5,47.871068562,10.842269375,1996,4,7.5,53.4000015258789,-0.879269538342012,-1.05209348336967,-0.0823416166186762,68.7245650184953
"545",5,47.871068562,10.842269375,1996,5,11.5,151.399993896484,0.113655425759441,-0.629477313011928,0.0770684594538182,68.7245650184953
"546",5,47.871068562,10.842269375,1996,6,16,123,-0.337596520440612,-1.1727485899113,-0.803034010527121,68.7245650184953
"547",5,47.871068562,10.842269375,1996,7,15.5,147,0.184980150933307,-0.467450723630628,-0.616153910390777,68.7245650184953
"548",5,47.871068562,10.842269375,1996,8,15.5,198.399993896484,0.288721899980978,0.306421973895029,-0.696809866894397,68.7245650184953
"549",5,47.871068562,10.842269375,1996,9,9,99.9000015258789,0.936082481540378,0.497427459490547,-0.417511938254628,68.7245650184953
"550",5,47.871068562,10.842269375,1996,10,8,107.900001525879,1.39841464184479,1.10852766437893,0.318140480955481,68.7245650184953
"551",5,47.871068562,10.842269375,1996,11,3.5,113.199996948242,1.14885038991233,1.08224576623796,0.444993542206359,68.7245650184953
"552",5,47.871068562,10.842269375,1996,12,-2,55.2999992370605,1.03679170449934,1.23418785009379,0.314473028630479,68.7245650184953
"553",5,47.871068562,10.842269375,1997,1,-1,4.40000009536743,-0.567052787092583,0.891464422878276,0.269843413043312,56.7404647383579
"554",5,47.871068562,10.842269375,1997,2,2,61.9000015258789,-1.43393341729649,0.269693021303168,0.43611763377053,56.7404647383579
"555",5,47.871068562,10.842269375,1997,3,5,76.5,-1.02608035784347,0.179370050839918,0.540698964849743,56.7404647383579
"556",5,47.871068562,10.842269375,1997,4,5,108,0.533343893081749,0.068486380824202,0.910991742493188,56.7404647383579
"557",5,47.871068562,10.842269375,1997,5,12,48.9000015258789,-0.624585254634408,-1.33815114900454,0.088670218968029,56.7404647383579
"558",5,47.871068562,10.842269375,1997,6,14.5,163,-0.397924005731413,-0.88669017620053,0.474651498305336,56.7404647383579
"559",5,47.871068562,10.842269375,1997,7,15,190.399993896484,0.151327567524277,0.453919189754355,0.910269987531917,56.7404647383579
"560",5,47.871068562,10.842269375,1997,8,17,95.9000015258789,0.214413555219495,-0.175381992920863,0.0500477204925905,56.7404647383579
"561",5,47.871068562,10.842269375,1997,9,14,36.5999984741211,-0.778424215239588,-0.91010915615684,-0.620206338761915,56.7404647383579
"562",5,47.871068562,10.842269375,1997,10,7.5,92.0999984741211,-1.42337813232536,-0.976275332595183,-0.73764827852651,56.7404647383579
"563",5,47.871068562,10.842269375,1997,11,3.5,38.2000007629395,-1.08085582797985,-0.617976559489485,-1.22638016228424,56.7404647383579
"564",5,47.871068562,10.842269375,1997,12,0.5,100.699996948242,0.480537226797398,-0.399239258258654,-0.909691011514661,56.7404647383579
"565",5,47.871068562,10.842269375,1998,1,0.5,44.5,-0.384205684714708,-1.45864354674684,-0.634194806677895,65.1774644448723
"566",5,47.871068562,10.842269375,1998,2,2.5,22.2999992370605,-0.702696891860278,-1.37310061632628,-0.996354160993147,65.1774644448723
"567",5,47.871068562,10.842269375,1998,3,3,85.5,-0.89171211366886,-0.306679245708305,-0.87543514926387,65.1774644448723
"568",5,47.871068562,10.842269375,1998,4,7,70.1999969482422,-0.570683528595001,-0.796816512347442,-1.18817508375147,65.1774644448723
"569",5,47.871068562,10.842269375,1998,5,12,67.9000015258789,-0.811368754867523,-1.00441022862249,-1.08306613826964,65.1774644448723
"570",5,47.871068562,10.842269375,1998,6,16,169.600006103516,-0.860428236858206,-1.1676831083066,-1.03053693586662,65.1774644448723
"571",5,47.871068562,10.842269375,1998,7,16.5,137.899993896484,-0.615433130206489,-0.888045880534947,-1.68708970422691,65.1774644448723
"572",5,47.871068562,10.842269375,1998,8,17,94,-0.718905204328075,-1.00961517172721,-1.58332774074988,65.1774644448723
"573",5,47.871068562,10.842269375,1998,9,12,159.899993896484,0.047342983593992,-0.575346128854903,-0.581900827351322,65.1774644448723
"574",5,47.871068562,10.842269375,1998,10,7.5,163.800003051758,1.31995936779622,0.540905719955466,-0.0397021520238305,65.1774644448723
"575",5,47.871068562,10.842269375,1998,11,0,93.5,1.95131586678924,1.22173276969028,0.334401700624505,65.1774644448723
"576",5,47.871068562,10.842269375,1998,12,-1,47.7999992370605,1.43080034509143,0.92009442647679,0.00821956816297707,65.1774644448723
"577",5,47.871068562,10.842269375,1999,1,0.5,64.1999969482422,0.198541670476926,1.13353567842969,0.164636694788478,80.5521130628989
"578",5,47.871068562,10.842269375,1999,2,-3,147.899993896484,1.40314937294441,2.24868517367783,1.09164981570951,80.5521130628989
"579",5,47.871068562,10.842269375,1999,3,4,58.9000015258789,1.51645817973411,2.04825690272966,0.902263176383248,80.5521130628989
"580",5,47.871068562,10.842269375,1999,4,7,114.300003051758,1.56494962380605,1.46449216060643,1.20709864661242,80.5521130628989
"581",5,47.871068562,10.842269375,1999,5,13.5,238.5,2.0048891153325,2.10131839827371,2.0957378877747,80.5521130628989
"582",5,47.871068562,10.842269375,1999,6,14,161.100006103516,2.03957167741736,2.09382243269907,1.95715010274631,80.5521130628989
"583",5,47.871068562,10.842269375,1999,7,17,127.599998474121,1.31101703443404,1.87930129736734,1.96458249686088,80.5521130628989
"584",5,47.871068562,10.842269375,1999,8,16.5,139.600006103516,-0.351454639971699,1.19509558944413,2.0750765413273,80.5521130628989
"585",5,47.871068562,10.842269375,1999,9,15,116.099998474121,-0.272660558808715,1.3429901338244,1.92838255353233,80.5521130628989
"586",5,47.871068562,10.842269375,1999,10,8,49.7000007629395,-0.304162592618884,0.871674190327729,1.43458471165304,80.5521130628989
"587",5,47.871068562,10.842269375,1999,11,1,109.099998474121,0.421325356195459,-0.0680836218317502,1.5168974410343,80.5521130628989
"588",5,47.871068562,10.842269375,1999,12,-0.5,102.800003051758,0.853605481426468,0.25555651829086,1.7068688005143,80.5521130628989
"589",5,47.871068562,10.842269375,2000,1,-2,49.4000015258789,1.21486906069954,0.467635179851725,1.65235128967216,71.6979780218575
"590",5,47.871068562,10.842269375,2000,2,1.5,88,0.951520480839527,0.846541609734201,1.40651663336976,71.6979780218575
"591",5,47.871068562,10.842269375,2000,3,3,127.699996948242,1.43009201300581,1.54667691745475,1.72395955202201,71.6979780218575
"592",5,47.871068562,10.842269375,2000,4,9,53,0.748722449970916,1.29454647534799,1.30859686756637,71.6979780218575
"593",5,47.871068562,10.842269375,2000,5,13.5,156.300003051758,0.766190152178265,1.06419714319535,0.722909565388,71.6979780218575
"594",5,47.871068562,10.842269375,2000,6,16.5,105.199996948242,-1.19425690286063,0.00388533704912695,0.154302488684877,71.6979780218575
"595",5,47.871068562,10.842269375,2000,7,14.5,205.600006103516,0.416089878850238,0.790797551511942,0.883165391241287,71.6979780218575
"596",5,47.871068562,10.842269375,2000,8,18,185.699996948242,0.376060691719193,0.759575316506159,1.03384433142199,71.6979780218575
"597",5,47.871068562,10.842269375,2000,9,13.5,143.100006103516,1.55724427257944,0.595733224331171,1.27010172089998,71.6979780218575
"598",5,47.871068562,10.842269375,2000,10,8.5,100.900001525879,1.37865191472621,1.23269400485831,1.57695123270305,71.6979780218575
"599",5,47.871068562,10.842269375,2000,11,4.5,77.5,1.06009527409983,1.06538802900902,1.39591775282451,71.6979780218575
"600",5,47.871068562,10.842269375,2000,12,2,37,0.182448406470298,1.29379657410391,1.00161965942025,71.6979780218575
"601",5,47.871068562,10.842269375,2001,1,-0.5,62.9000015258789,-0.569710696509091,0.873421183382822,1.07534954476,75.0840845538431
"602",5,47.871068562,10.842269375,2001,2,0.5,82.5999984741211,-0.288868660661086,0.829251431706668,1.10126160073148,75.0840845538431
"603",5,47.871068562,10.842269375,2001,3,5.5,130.899993896484,1.59840771868218,1.18093050379929,1.10354899261983,75.0840845538431
"604",5,47.871068562,10.842269375,2001,4,5,132.199996948242,1.81698798454344,1.41833717440694,1.57642282235924,75.0840845538431
"605",5,47.871068562,10.842269375,2001,5,13.5,76.6999969482422,1.04267624006324,0.692407626149694,1.21320249671314,75.0840845538431
"606",5,47.871068562,10.842269375,2001,6,13,206.399993896484,0.913869250426524,1.45183971826536,1.72778991252747,75.0840845538431
"607",5,47.871068562,10.842269375,2001,7,17,89.0999984741211,-0.870139290475585,0.813205103328044,1.13247587374532,75.0840845538431
"608",5,47.871068562,10.842269375,2001,8,17.5,150.800003051758,-0.328906961542328,0.425927739665047,0.809392643746015,75.0840845538431
"609",5,47.871068562,10.842269375,2001,9,9.5,153.5,-0.083459359540424,0.480092100772526,1.00531900076958,75.0840845538431
"610",5,47.871068562,10.842269375,2001,10,11.5,48,0.356152854545957,-0.385634635035743,0.607975578069185,75.0840845538431
"611",5,47.871068562,10.842269375,2001,11,1.5,111.199996948242,1.05377955775391,0.497051034462913,0.790643321468888,75.0840845538431
"612",5,47.871068562,10.842269375,2001,12,-3.5,72.8000030517578,0.304985950037976,0.052232975659888,1.03081988499661,75.0840845538431
"613",5,47.871068562,10.842269375,2002,1,-0.5,15.8000001907349,0.0390487802238731,0.3001498733815,0.764575122784368,73.1509092677723
"614",5,47.871068562,10.842269375,2002,2,3,70,-0.83018336955678,0.543613065549005,0.694154822204363,73.1509092677723
"615",5,47.871068562,10.842269375,2002,3,5,121,0.00836062675518457,0.20090691459106,0.538228356091677,73.1509092677723
"616",5,47.871068562,10.842269375,2002,4,6.5,65.9000015258789,0.568346577763341,0.433686382309435,0.0115371280616069,73.1509092677723
"617",5,47.871068562,10.842269375,2002,5,12,115.599998474121,0.441586409409889,-0.118547097220372,0.379425146475442,73.1509092677723
"618",5,47.871068562,10.842269375,2002,6,17.5,124.300003051758,-1.0214194770456,-0.738898768894482,-0.442329165274216,73.1509092677723
"619",5,47.871068562,10.842269375,2002,7,16.5,149.600006103516,-0.621426116775506,-0.105830086241322,0.128260614039981,73.1509092677723
"620",5,47.871068562,10.842269375,2002,8,16,192.699996948242,0.145898124088558,0.392955888544818,0.623088453329448,73.1509092677723
"621",5,47.871068562,10.842269375,2002,9,11,163.699996948242,1.51981699151034,0.663977381375829,0.653759516365505,73.1509092677723
"622",5,47.871068562,10.842269375,2002,10,7.5,97.5,1.99288050442041,1.08125778334475,1.05987323290284,73.1509092677723
"623",5,47.871068562,10.842269375,2002,11,4.5,146,1.85895652082688,1.74407095219493,1.22504835367593,73.1509092677723
"624",5,47.871068562,10.842269375,2002,12,1,79,1.52351398303102,1.89769511320229,1.2297307545423,73.1509092677723
"625",5,47.871068562,10.842269375,2003,1,-2,67.8000030517578,1.58987864513941,2.18958964786683,1.50247756347694,49.2277776930067
"626",5,47.871068562,10.842269375,2003,2,-4,42,-0.0425420935642955,1.73836512322022,1.46379903342882,49.2277776930067
"627",5,47.871068562,10.842269375,2003,3,4.5,24.7999992370605,-1.24009643370656,0.648464232987602,0.885563604637698,49.2277776930067
"628",5,47.871068562,10.842269375,2003,4,6.5,52.0999984741211,-1.5855564428837,-0.272901786507903,0.735516242673388,49.2277776930067
"629",5,47.871068562,10.842269375,2003,5,13.5,97.0999984741211,-1.97844912997598,-1.55823487042578,0.507400927872632,49.2277776930067
"630",5,47.871068562,10.842269375,2003,6,18,103,-2.22651855101567,-2.5814160972492,0.237254220124457,49.2277776930067
"631",5,47.871068562,10.842269375,2003,7,17.5,130.100006103516,-1.95399095145443,-2.50877263771004,-0.0722251151043586,49.2277776930067
"632",5,47.871068562,10.842269375,2003,8,19.5,69.5999984741211,-2.13789397775387,-2.71646877505887,-1.3100951016022,49.2277776930067
"633",5,47.871068562,10.842269375,2003,9,12.5,57.9000015258789,-2.07870801049174,-2.58022083785722,-2.20929737291495,49.2277776930067
"634",5,47.871068562,10.842269375,2003,10,5,150.899993896484,-1.03253263479066,-2.15737353088587,-1.90477145404823,49.2277776930067
"635",5,47.871068562,10.842269375,2003,11,5,43.5,0.0824746937306269,-1.84342495643257,-2.24994855969428,49.2277776930067
"636",5,47.871068562,10.842269375,2003,12,0,47.2999992370605,0.558322613145457,-1.5205663022941,-2.58588061006255,49.2277776930067
"637",5,47.871068562,10.842269375,2004,1,-2,123.699996948242,0.234985791617187,-0.792892615705429,-2.33630283018994,58.8257756563246
"638",5,47.871068562,10.842269375,2004,2,0,48,0.473872277099572,0.31418642443247,-2.45526592892183,58.8257756563246
"639",5,47.871068562,10.842269375,2004,3,2.5,56.2999992370605,0.662065150696495,0.850699412119937,-2.11824606175811,58.8257756563246
"640",5,47.871068562,10.842269375,2004,4,7,60.5999984741211,-0.753005238422691,-0.599822400141812,-2.08829422487444,58.8257756563246
"641",5,47.871068562,10.842269375,2004,5,10,100.699996948242,-0.820157581523536,-0.333739832064136,-1.92411460680798,58.8257756563246
"642",5,47.871068562,10.842269375,2004,6,14,136.100006103516,-0.838389206203939,-0.196508111380473,-1.31818640210899,58.8257756563246
