"","PLOT_ID","SUBPLOT_ID","INVENTORY_ID","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100"
"153","5_3_1980","5_3_271_1980","DEN",132,16.5189469173717,319.623485700585,3.9519345380749,3.13674662655,74.2918395041028,0,0,0,0,0,0,0,2.75315781956195,0,0,1.42260580252358,10,NA,NA,74.2918395041028,NA,NA,3.9519345380749,NA,NA,319.623485700585,NA,NA,16.5189469173717,NA,NA,2.75315781956195,54.6333333333333,54.6333333333333,NA,NA,55.1910620783233,55.1910620783233,NA,NA,39.1166666666667,39.1166666666667,NA,NA,43.4,83.1,71.5985356924954,52.2262334536703,1193.81247168588,12.8881602898768,23.9875691812922,40.0324353302653
"154","5_3_1980","5_3_66_1980","DEN",132,24.0298793028476,461.09079481797,5.2689396978663,4.62211658825543,96.826405380484,0,0,0,0,0,0,0,4.36906896415411,2.18453448207705,2.18453448207705,2.16667262904206,10,NA,NA,96.826405380484,NA,NA,5.2689396978663,NA,NA,461.09079481797,NA,NA,24.0298793028476,NA,NA,2.18453448207705,51.9454545454545,51.9454545454545,NA,NA,52.8373318437224,52.8373318437224,NA,NA,39.2727272727273,39.2727272727273,NA,NA,43.4,83.1,75.6037801890095,52.2262334536703,1601.72479940918,10.7304279905059,19.9715768564199,40.0324353302653
"155","5_3_1980","5_3_242_1980","DEN",132,19.22164389486,371.363877945692,4.32217873047472,3.83303511915014,81.0685496421523,0,0,0,0,0,0,0,3.49484434452001,0,0,2.0326626434987,10,NA,NA,81.0685496421523,NA,NA,4.32217873047472,NA,NA,371.363877945692,NA,NA,19.22164389486,NA,NA,1.74742217226,52.9363636363636,52.9363636363636,NA,NA,53.5070683521006,53.5070683521006,NA,NA,39.1272727272727,39.1272727272727,NA,NA,43.4,83.1,73.9137901425382,52.2262334536703,1317.35750053765,11.956675460589,22.253880564662,40.0324353302653
"156","5_3_1980","5_3_249_1980","DEN",132,18.585164717551,309.701525916693,6.24059412861033,5.50236328314468,100.94384478073,0,0,0,0,0,0,0,0,2.65502353107872,0,2.52698130051967,10,NA,NA,100.94384478073,NA,NA,6.24059412861033,NA,NA,309.701525916693,NA,NA,18.585164717551,NA,NA,2.65502353107872,64.2428571428571,64.2428571428571,NA,NA,65.386007677484,65.386007677484,NA,NA,42.0428571428571,42.0428571428571,NA,NA,43.4,83.1,65.4436290860574,52.2262334536703,1533.69115547345,13.0929828167669,24.3687868588471,40.0324353302653
"157","5_3_1980","5_3_264_1980","DEN",132,22.2436012991289,386.723969770445,6.67423798507165,5.90372868259669,110.263209773328,0,0,0,0,0,0,0,0,5.56090032478222,0,3.17473314777052,10,NA,NA,110.263209773328,NA,NA,6.67423798507165,NA,NA,386.723969770445,NA,NA,22.2436012991289,NA,NA,2.78045016239111,60.2375,60.2375,NA,NA,61.8092327245696,61.8092327245696,NA,NA,41.2625,41.2625,NA,NA,43.4,83.1,68.4996887321021,52.2262334536703,1743.9807835318,11.7168191040003,21.807457582806,40.0324353302653
"158","5_3_1980","5_3_86_1980","DEN",132,17.2968244350052,331.038755476841,4.15565882829772,3.79066302741603,78.2726291870244,0,0,0,0,0,0,0,0,0,5.32209982615546,2.12067915528854,10,NA,NA,78.2726291870244,NA,NA,4.15565882829772,NA,NA,331.038755476841,NA,NA,17.2968244350052,NA,NA,1.33052495653887,54.9692307692308,54.9692307692308,NA,NA,55.3084914888232,55.3084914888232,NA,NA,39.2538461538462,39.2538461538462,NA,NA,43.4,83.1,71.4105793450882,52.2262334536703,1240.82988219742,12.6639984931515,23.570357066777,40.0324353302653
"159","5_3_1980","5_3_243_1980","DEN",132,19.1439594805317,361.462150584351,4.76252418396043,4.38994018331825,86.9474843838349,0,0,0,0,0,0,0,1.36742567718084,1.36742567718084,1.36742567718084,1.86145861859243,10,NA,NA,86.9474843838349,NA,NA,4.76252418396043,NA,NA,361.462150584351,NA,NA,19.1439594805317,NA,NA,1.36742567718084,55.3642857142857,55.3642857142857,NA,NA,56.2804774576153,56.2804774576153,NA,NA,39.5428571428571,39.5428571428571,NA,NA,43.4,83.1,71.4230421881048,52.2262334536703,1394.71665879602,12.1193368441733,22.5566275125656,40.0324353302653
"160","5_3_1980","5_3_2_1980","DEN",132,20.5158452990568,415.720151869437,4.05132056206709,3.35494429430118,80.9511774050516,0,0,0,0,0,0,0,0,5.12896132476419,5.12896132476419,1.88064062004445,10,NA,NA,80.9511774050516,NA,NA,4.05132056206709,NA,NA,415.720151869437,NA,NA,20.5158452990568,NA,NA,2.5644806623821,49.8375,49.8375,NA,NA,50.14280855716,50.14280855716,NA,NA,38.1125,38.1125,NA,NA,43.4,83.1,76.4735390017557,52.2262334536703,1323.6589662397,11.3008141280306,21.0331850787098,40.0324353302653
"161","5_3_1980","5_3_94_1980","DEN",132,22.6227551714201,465.592820410224,4.42914029874596,4.04649921605978,88.4433060374225,0,0,0,0,0,0,0,2.82784439642752,4.24176659464128,4.24176659464128,2.03040957721933,10,NA,NA,88.4433060374225,NA,NA,4.42914029874596,NA,NA,465.592820410224,NA,NA,22.6227551714201,NA,NA,1.41392219821376,49.36875,49.36875,NA,NA,49.9277540552347,49.9277540552347,NA,NA,37.90625,37.90625,NA,NA,43.4,83.1,76.781871122927,52.2262334536703,1471.88960652653,10.6784233129621,19.8747852451833,40.0324353302653
"162","5_3_1980","5_3_124_1980","DEN",132,12.5219065347323,259.569142458102,2.79080749248419,2.51320391253144,56.0890685859372,0,0,0,0,0,0,0,1.04349221122769,1.04349221122769,3.13047663368307,1.28848570420881,10,NA,NA,56.0890685859372,NA,NA,2.79080749248419,NA,NA,259.569142458102,NA,NA,12.5219065347323,NA,NA,1.04349221122769,52.4833333333333,52.4833333333333,NA,NA,53.2702543639506,53.2702543639506,NA,NA,37.7333333333333,37.7333333333333,NA,NA,43.4,83.1,71.8958399491902,52.2262334536703,914.011260187043,14.301570763706,26.6182224909947,40.0324353302653
"163","5_3_1980","5_3_213_1980","DEN",132,12,219.838753626879,3.23134088711938,2.96530767962075,57.9907169589822,0,0,0,0,0,0,0,0,1,1,1.38631352316749,10,NA,NA,57.9907169589822,NA,NA,3.23134088711938,NA,NA,219.838753626879,NA,NA,12,NA,NA,1,57.5083333333333,57.5083333333333,NA,NA,58.553899670873,58.553899670873,NA,NA,40.0333333333333,40.0333333333333,NA,NA,43.4,83.1,69.6130995507897,52.2262334536703,906.034990691362,15.5402551090521,28.9236738323402,40.0324353302653
"164","5_3_1980","5_3_211_1980","DEN",132,15.4445207689446,296.015288002769,3.65094042174968,3.37796388213762,68.2369527397859,0,0,0,0,0,0,0,2.05926943585928,0,1.02963471792964,1.69648908622946,10,NA,NA,68.2369527397859,NA,NA,3.65094042174968,NA,NA,296.015288002769,NA,NA,15.4445207689446,NA,NA,1.02963471792964,54.1266666666667,54.1266666666667,NA,NA,54.8618203610975,54.8618203610975,NA,NA,39.2266666666667,39.2266666666667,NA,NA,43.4,83.1,72.4719793077965,52.2262334536703,1094.68105602245,13.3922392676075,24.925765873387,40.0324353302653
"165","5_3_1980","5_3_151_1980","DEN",132,15.7282431367093,308.389897919492,3.82582325811325,3.41170228777453,73.0707846812614,0,0,0,0,0,0,0,1.57282431367093,1.57282431367093,1.57282431367093,1.5509383944169,10,NA,NA,73.0707846812614,NA,NA,3.82582325811325,NA,NA,308.389897919492,NA,NA,15.7282431367093,NA,NA,1.57282431367093,54.63,54.63,NA,NA,55.6515678125963,55.6515678125963,NA,NA,38.74,38.74,NA,NA,43.4,83.1,70.9134175361523,52.2262334536703,1167.89115314634,13.1207964736237,24.4205539072877,40.0324353302653
"166","5_3_1980","5_3_240_1980","DEN",132,22.6335292794378,441.894345751149,5.24138536172781,4.66180404489617,99.1538776048011,0,0,0,0,0,0,0,4.52670585588756,0,0,2.44689438193218,10,NA,NA,99.1538776048011,NA,NA,5.24138536172781,NA,NA,441.894345751149,NA,NA,22.6335292794378,NA,NA,2.26335292794378,53.63,53.63,NA,NA,54.3002670343342,54.3002670343342,NA,NA,38.93,38.93,NA,NA,43.4,83.1,72.5899683013239,52.2262334536703,1606.41126318958,10.9610219687746,20.4007606097331,40.0324353302653
"167","5_3_1980","5_3_3_1980","DEN",132,23.072874585611,455.474554030033,4.67405756961525,4.13881750680479,88.6389285114613,0,0,0,0,0,0,0,2.09753405323737,8.39013621294947,2.09753405323737,2.16744693125107,10,NA,NA,88.6389285114613,NA,NA,4.67405756961525,NA,NA,455.474554030033,NA,NA,23.072874585611,NA,NA,2.09753405323737,49.9090909090909,49.9090909090909,NA,NA,50.7868451113439,50.7868451113439,NA,NA,38.7,38.7,NA,NA,43.4,83.1,77.5409836065574,52.2262334536703,1481.36472991102,10.7963812140758,20.0943296370751,40.0324353302653
"168","5_3_1980","5_3_70_1980","DEN",132,20.4720486346464,392.864347232554,4.94860870645535,4.58068649016185,93.6017627794928,0,0,0,0,0,0,0,0,0,4.38686756456709,2.44104482918492,10,NA,NA,93.6017627794928,NA,NA,4.94860870645535,NA,NA,392.864347232554,NA,NA,20.4720486346464,NA,NA,1.46228918818903,55.2,55.2,NA,NA,55.4773827789307,55.4773827789307,NA,NA,39.1928571428571,39.1928571428571,NA,NA,43.4,83.1,71.0015527950311,52.2262334536703,1480.0602960103,11.6248929281139,21.6363636908888,40.0324353302653
"169","5_3_1980","5_3_25_1980","DEN",132,25.251495165478,490.546714822155,5.2949092127833,4.72342914953528,101.173948237711,0,0,0,0,0,0,0,0,4.59118093917781,4.59118093917781,2.73445638495573,10,NA,NA,101.173948237711,NA,NA,5.2949092127833,NA,NA,490.546714822155,NA,NA,25.251495165478,NA,NA,2.29559046958891,51.3909090909091,51.3909090909091,NA,NA,51.6702745563372,51.6702745563372,NA,NA,38.9727272727273,38.9727272727273,NA,NA,43.4,83.1,75.8358393773218,52.2262334536703,1641.8778242179,10.4032751416767,19.3626767948409,40.0324353302653
"170","5_3_1980","5_3_212_1980","DEN",132,13,238.960866400887,3.50795183708266,3.25988853956255,63.2559726011872,0,0,0,0,0,0,0,0,0,1,1.63820030786389,10,NA,NA,63.2559726011872,NA,NA,3.50795183708266,NA,NA,238.960866400887,NA,NA,13,NA,NA,1,57.7615384615385,57.7615384615385,NA,NA,58.6151923073768,58.6151923073768,NA,NA,39.9615384615385,39.9615384615385,NA,NA,43.4,83.1,69.1836462911173,52.2262334536703,986.560158687226,14.9055113088702,27.7422825028717,40.0324353302653
"171","5_3_1980","5_3_99_1980","DEN",132,16,328.676075724981,3.43610596928955,3.19331112264952,68.7901530532071,0,0,0,0,0,0,0,0,3,5,1.60045869659097,10,NA,NA,68.7901530532071,NA,NA,3.43610596928955,NA,NA,328.676075724981,NA,NA,16,NA,NA,1,51.775,51.775,NA,NA,52.2911679923101,52.2911679923101,NA,NA,37.9375,37.9375,NA,NA,43.4,83.1,73.2737807822308,52.2262334536703,1122.17523584606,12.7094344038943,23.6549228254069,40.0324353302653
"172","5_3_1980","5_3_53_1980","DEN",132,22.0847496553799,453.588526867263,4.26942473020832,3.97686600524184,85.8826647846914,0,0,0,0,0,0,0,1.22693053640999,6.13465268204996,6.13465268204996,2.26051857173023,10,NA,NA,85.8826647846914,NA,NA,4.26942473020832,NA,NA,453.588526867263,NA,NA,22.0847496553799,NA,NA,1.22693053640999,49.1166666666667,49.1166666666667,NA,NA,49.6127727729687,49.6127727729687,NA,NA,37.8722222222222,37.8722222222222,NA,NA,43.4,83.1,77.1066621422916,52.2262334536703,1418.91856159404,10.8188036787879,20.1360625463034,40.0324353302653
"173","5_3_1980","5_3_72_1980","DEN",132,21.8877758834618,423.824924385029,5.22787087445178,4.82931166282806,99.582167693898,0,0,0,0,0,0,0,0,0,6.7347002718344,2.57848773899918,10,NA,NA,99.582167693898,NA,NA,5.22787087445178,NA,NA,423.824924385029,NA,NA,21.8877758834618,NA,NA,1.6836750679586,54.8,54.8,NA,NA,55.1463367916534,55.1463367916534,NA,NA,39.0230769230769,39.0230769230769,NA,NA,43.4,83.1,71.2099943851769,52.2262334536703,1580.87690795915,11.1922402457982,20.8311063139558,40.0324353302653
"174","5_3_1980","5_3_118_1980","DEN",132,18.2615586666501,347.371114974053,4.58387449046404,4.27396411864165,85.7731257986155,0,0,0,0,0,0,0,0,1.40473528205,4.21420584615001,2.63991714236159,10,NA,NA,85.7731257986155,NA,NA,4.58387449046404,NA,NA,347.371114974053,NA,NA,18.2615586666501,NA,NA,1.40473528205,55.8692307692308,55.8692307692308,NA,NA,56.5330604432214,56.5330604432214,NA,NA,39.3384615384615,39.3384615384615,NA,NA,43.4,83.1,70.4116756161366,52.2262334536703,1350.37031676652,12.3627025228707,23.0095820788345,40.0324353302653
"175","5_3_1980","5_3_146_1980","DEN",132,10,201.874938424081,2.20090635072356,1.98111974328026,43.8374739272047,0,0,0,0,0,0,0,0,1,3,1.26126637430973,10,NA,NA,43.8374739272047,NA,NA,2.20090635072356,NA,NA,201.874938424081,NA,NA,10,NA,NA,1,52.19,52.19,NA,NA,52.9365752575665,52.9365752575665,NA,NA,38.13,38.13,NA,NA,43.4,83.1,73.0599731749377,52.2262334536703,703.460882239223,16.2169458621359,30.1831372381988,40.0324353302653
"176","5_3_1980","5_3_31_1980","DEN",132,25.4367947516442,477.26091083943,5.71853009433415,5.16788614187348,103.733866071921,0,0,0,0,0,0,0,2.54367947516442,2.54367947516442,5.08735895032884,2.99986589788529,10,NA,NA,103.733866071921,NA,NA,5.71853009433415,NA,NA,477.26091083943,NA,NA,25.4367947516442,NA,NA,2.54367947516442,52.7,52.7,NA,NA,53.5015139972693,53.5015139972693,NA,NA,39.65,39.65,NA,NA,43.4,83.1,75.2371916508539,52.2262334536703,1692.71886770172,10.5470823666492,19.6303321995076,40.0324353302653
"177","5_3_1980","5_3_80_1980","DEN",132,16.4482300575993,328.631888418451,3.19069360502187,2.79506730862157,61.0983629646565,0,0,0,0,0,0,0,3.65516223502206,1.82758111751103,1.82758111751103,2.01281676336686,10,NA,NA,61.0983629646565,NA,NA,3.19069360502187,NA,NA,328.631888418451,NA,NA,16.4482300575993,NA,NA,1.82758111751103,49.0555555555556,49.0555555555556,NA,NA,49.6978984576925,49.6978984576925,NA,NA,38.5444444444444,38.5444444444444,NA,NA,43.4,83.1,78.5730464326161,52.2262334536703,1030.96518708397,12.7102888200619,23.6565130730813,40.0324353302653
"178","5_3_1980","5_3_224_1980","DEN",132,17.4114879588439,336.519769466054,4.0094716037829,3.6965704993026,75.4161521330348,0,0,0,0,0,0,0,2.90191465980731,0,0,2.06493262278446,10,NA,NA,75.4161521330348,NA,NA,4.0094716037829,NA,NA,336.519769466054,NA,NA,17.4114879588439,NA,NA,1.45095732990366,53.575,53.575,NA,NA,54.1477838881704,54.1477838881704,NA,NA,39.1,39.1,NA,NA,43.4,83.1,72.9818012132524,52.2262334536703,1217.63373341117,12.5604436397826,23.3776197673195,40.0324353302653
"179","5_3_1980","5_3_27_1980","DEN",132,20.8498135359521,418.654951779323,4.27296081860726,3.95424396672104,84.0626218948275,0,0,0,0,0,0,0,0,4.46781718627545,5.9570895817006,2.37723652618784,10,NA,NA,84.0626218948275,NA,NA,4.27296081860726,NA,NA,418.654951779323,NA,NA,20.8498135359521,NA,NA,1.48927239542515,50.6857142857143,50.6857142857143,NA,NA,51.0820628289142,51.0820628289142,NA,NA,38.3285714285714,38.3285714285714,NA,NA,43.4,83.1,75.620067643743,52.2262334536703,1374.81011984705,11.2611347260594,20.9593333901485,40.0324353302653
"180","5_3_1980","5_3_196_1980","DEN",132,15.8389654255318,296.7997617021,3.97483568140274,3.75487761604328,73.2061081444465,0,0,0,0,0,0,0,1.05593102836879,1.05593102836879,1.05593102836879,1.97302455790968,10,NA,NA,73.2061081444465,NA,NA,3.97483568140274,NA,NA,296.7997617021,NA,NA,15.8389654255318,NA,NA,1.05593102836879,55.7133333333333,55.7133333333333,NA,NA,56.5263891175322,56.5263891175322,NA,NA,39.6,39.6,NA,NA,43.4,83.1,71.0781380878306,52.2262334536703,1153.55270830037,13.3745289927762,24.8928033377589,40.0324353302653
"181","5_3_1980","5_3_8_1980","DEN",132,15.8304050704334,308.842245235202,3.54605726044615,2.88653970113581,68.4066847719947,0,0,0,0,0,0,0,0,0,3.16608101408668,1.75988350373248,10,NA,NA,68.4066847719947,NA,NA,3.54605726044615,NA,NA,308.842245235202,NA,NA,15.8304050704334,NA,NA,3.16608101408668,53.26,53.26,NA,NA,53.4049997659395,53.4049997659395,NA,NA,38.82,38.82,NA,NA,43.4,83.1,72.8877206158468,52.2262334536703,1092.09605258104,13.1111842330888,24.4026635117905,40.0324353302653
"182","5_3_1980","5_3_261_1980","DEN",132,17.2245596502817,314.265918496056,4.95679198402757,4.63313867297341,85.4303528653909,0,0,0,0,0,0,0,1.56586905911652,1.56586905911652,0,2.07318299822299,10,NA,NA,85.4303528653909,NA,NA,4.95679198402757,NA,NA,314.265918496056,NA,NA,17.2245596502817,NA,NA,1.56586905911652,59.2454545454545,59.2454545454545,NA,NA,60.5314869228479,60.5314869228479,NA,NA,40.3909090909091,40.3909090909091,NA,NA,43.4,83.1,68.1755408930489,52.2262334536703,1368.80651711345,12.9975539233878,24.1911736750926,40.0324353302653
"183","5_3_1980","5_3_111_1980","DEN",132,16.1450411284634,313.817581854875,3.536049817006,3.16815105375216,67.141326504331,0,0,0,0,0,0,0,1.79389345871816,0,3.58778691743632,1.91553308676136,10,NA,NA,67.141326504331,NA,NA,3.536049817006,NA,NA,313.817581854875,NA,NA,16.1450411284634,NA,NA,1.79389345871816,52.3333333333333,52.3333333333333,NA,NA,52.8073858470574,52.8073858470574,NA,NA,38.9888888888889,38.9888888888889,NA,NA,43.4,83.1,74.5010615711253,52.2262334536703,1089.10318026189,13.0068351112509,24.2084479121398,40.0324353302653
"184","5_3_1980","5_3_163_1980","DEN",132,17.9872895328868,346.381149777831,4.49208432083734,4.26780114505559,85.1145626187177,0,0,0,0,0,0,0,0,1.12420559580542,3.37261678741627,2.10428610108499,10,NA,NA,85.1145626187177,NA,NA,4.49208432083734,NA,NA,346.381149777831,NA,NA,17.9872895328868,NA,NA,1.12420559580542,55.65,55.65,NA,NA,56.3892276946581,56.3892276946581,NA,NA,39.06875,39.06875,NA,NA,43.4,83.1,70.2044025157233,52.2262334536703,1340.82612384728,12.3803563604554,23.0424395729108,40.0324353302653
"185","5_3_1980","5_3_180_1980","DEN",132,13,247.790478056697,3.4553521512836,3.25742867251479,63.6972596037582,0,0,0,0,0,0,0,0,1,3,1.71213504841371,10,NA,NA,63.6972596037582,NA,NA,3.4553521512836,NA,NA,247.790478056697,NA,NA,13,NA,NA,1,57.0076923076923,57.0076923076923,NA,NA,58.1740822545044,58.1740822545044,NA,NA,39.3230769230769,39.3230769230769,NA,NA,43.4,83.1,68.9785454054783,52.2262334536703,1010.23496282465,14.6375355790965,27.2435234703741,40.0324353302653
"186","5_3_1980","5_3_101_1980","DEN",132,18,354.467753451232,4.19258263071805,4.00477743648829,80.5716821015023,0,0,0,0,0,0,0,0,2,5,2.32250200048119,10,NA,NA,80.5716821015023,NA,NA,4.19258263071805,NA,NA,354.467753451232,NA,NA,18,NA,NA,1,53.8666666666667,53.8666666666667,NA,NA,54.4577410067252,54.4577410067252,NA,NA,38.7333333333333,38.7333333333333,NA,NA,43.4,83.1,71.9059405940594,52.2262334536703,1294.81514224477,12.2383228016411,22.7780853329345,40.0324353302653
"187","5_3_1980","5_3_39_1980","DEN",132,22.437734826124,429.468075831333,5.31636908607493,4.9187601725694,100.027786724042,0,0,0,0,0,0,0,0,0,4.48754696522481,2.80362029200064,10,NA,NA,100.027786724042,NA,NA,5.31636908607493,NA,NA,429.468075831333,NA,NA,22.437734826124,NA,NA,2.2437734826124,54.7,54.7,NA,NA,54.9253857519453,54.9253857519453,NA,NA,39.29,39.29,NA,NA,43.4,83.1,71.8281535648995,52.2262334536703,1591.26011238705,11.1184648460524,20.6937948229845,40.0324353302653
"188","5_3_1980","5_3_21_1980","DEN",132,24.1036097898126,499.07733647275,4.47998711918986,4.19881988580642,90.170482341636,0,0,0,0,0,0,0,1.60690731932084,8.03453659660421,6.42762927728337,3.15512944090334,10,NA,NA,90.170482341636,NA,NA,4.47998711918986,NA,NA,499.07733647275,NA,NA,24.1036097898126,NA,NA,1.60690731932084,48.08,48.08,NA,NA,48.6465894659293,48.6465894659293,NA,NA,37.7666666666667,37.7666666666667,NA,NA,43.4,83.1,78.5496394897393,52.2262334536703,1510.9526839158,10.3139814545571,19.1964825165995,40.0324353302653
"189","5_3_1980","5_3_76_1980","DEN",132,15,309.319358393457,2.88298538572608,2.71022842030701,57.9880420457249,0,0,0,0,0,0,0,1,4,5,2.05438401993546,10,NA,NA,57.9880420457249,NA,NA,2.88298538572608,NA,NA,309.319358393457,NA,NA,15,NA,NA,1,48.9266666666667,48.9266666666667,NA,NA,49.4687173878604,49.4687173878604,NA,NA,37.8533333333333,37.8533333333333,NA,NA,43.4,83.1,77.3674887586865,52.2262334536703,962.944214550884,13.1010685833013,24.3838361661001,40.0324353302653
"190","5_3_1980","5_3_54_1980","DEN",132,16.6411215201325,330.516557661776,3.53316336718579,3.34232182366547,68.6914411173791,0,0,0,0,0,0,0,0,3.32822430402651,4.43763240536867,2.20000785358923,10,NA,NA,68.6914411173791,NA,NA,3.53316336718579,NA,NA,330.516557661776,NA,NA,16.6411215201325,NA,NA,1.10940810134217,51.5866666666667,51.5866666666667,NA,NA,51.9930892843783,51.9930892843783,NA,NA,38.5666666666667,38.5666666666667,NA,NA,43.4,83.1,74.7609201344016,52.2262334536703,1117.77543948694,12.6739987520852,23.5889696458888,40.0324353302653
"191","5_3_1980","5_3_65_1980","DEN",132,20.3940082312936,413.159774761362,3.90242038081963,3.6695388894278,75.9358298449761,0,0,0,0,0,0,0,2.71920109750582,5.43840219501164,4.07880164625873,2.47937695018763,10,NA,NA,75.9358298449761,NA,NA,3.90242038081963,NA,NA,413.159774761362,NA,NA,20.3940082312936,NA,NA,1.35960054875291,48.6466666666667,48.6466666666667,NA,NA,49.3595043194993,49.3595043194993,NA,NA,38.2466666666667,38.2466666666667,NA,NA,43.4,83.1,78.6213512402357,52.2262334536703,1281.48890869315,11.335775974431,21.0982564069966,40.0324353302653
"192","5_3_1980","5_3_137_1980","DEN",132,13,258.49156710109,3.05084617899453,2.88248116010518,59.7009874327556,0,0,0,0,0,0,0,0,1,4,1.79483806321165,10,NA,NA,59.7009874327556,NA,NA,3.05084617899453,NA,NA,258.49156710109,NA,NA,13,NA,NA,1,53.9384615384615,53.9384615384615,NA,NA,54.6630095712321,54.6630095712321,NA,NA,38.4384615384615,38.4384615384615,NA,NA,43.4,83.1,71.2635482030804,52.2262334536703,950.158928554307,14.3313492837188,26.6736465618362,40.0324353302653
"193","5_3_1980","5_3_117_1980","DEN",132,19.2750697411725,359.162806013331,5.15445532417594,4.8607058449014,95.2120628342764,0,0,0,0,0,0,0,0,0,3.50455813475864,2.86170426222852,10,NA,NA,95.2120628342764,NA,NA,5.15445532417594,NA,NA,359.162806013331,NA,NA,19.2750697411725,NA,NA,1.75227906737932,57.8727272727273,57.8727272727273,NA,NA,58.3510224261908,58.3510224261908,NA,NA,39.7,39.7,NA,NA,43.4,83.1,68.5988061577128,52.2262334536703,1471.71540490141,12.1580686853157,22.6287155917037,40.0324353302653
"194","5_3_1980","5_3_179_1980","DEN",132,12,230.440808375242,2.78804331414194,2.62040478855374,52.6963973907147,0,0,0,0,0,0,0,0,1,2,1.7374139367662,10,NA,NA,52.6963973907147,NA,NA,2.78804331414194,NA,NA,230.440808375242,NA,NA,12,NA,NA,1,53.775,53.775,NA,NA,54.3893908159793,54.3893908159793,NA,NA,39.1416666666667,39.1416666666667,NA,NA,43.4,83.1,72.7878506121184,52.2262334536703,840.006864982799,15.17856013131,28.250483624741,40.0324353302653
"195","5_3_1980","5_3_139_1980","DEN",132,14.1805240358194,287.690509106682,3.31686613687386,3.13794106121499,65.1147730393938,0,0,0,0,0,0,0,1.09080954121687,1.09080954121687,2.18161908243375,1.94675563498186,10,NA,NA,65.1147730393938,NA,NA,3.31686613687386,NA,NA,287.690509106682,NA,NA,14.1805240358194,NA,NA,1.09080954121687,53.7692307692308,53.7692307692308,NA,NA,54.572379601632,54.572379601632,NA,NA,38.1615384615385,38.1615384615385,NA,NA,43.4,83.1,70.9728183118741,52.2262334536703,1054.57203752013,13.5846202693975,25.2838272635164,40.0324353302653
"196","5_3_1980","5_3_83_1980","DEN",132,11,229.525250445527,2.18335427256796,2.03813415215577,43.9237904718799,0,0,0,0,0,0,0,2,2,2,1.70984222371778,10,NA,NA,43.9237904718799,NA,NA,2.18335427256796,NA,NA,229.525250445527,NA,NA,11,NA,NA,1,49.5363636363636,49.5363636363636,NA,NA,50.2713817015389,50.2713817015389,NA,NA,37.6727272727273,37.6727272727273,NA,NA,43.4,83.1,76.0506514956873,52.2262334536703,733.932539916309,15.2088030354704,28.3067720118711,40.0324353302653
"197","5_3_1980","5_3_13_1980","DEN",132,18.7128683493415,375.982335388435,3.64155682232059,3.39566043805619,71.4512171840826,0,0,0,0,0,0,0,0,6.80467939976055,3.40233969988028,2.61023380407111,10,NA,NA,71.4512171840826,NA,NA,3.64155682232059,NA,NA,375.982335388435,NA,NA,18.7128683493415,NA,NA,1.70116984994014,49.3727272727273,49.3727272727273,NA,NA,49.7769661955845,49.7769661955845,NA,NA,38.3545454545455,38.3545454545455,NA,NA,43.4,83.1,77.6836678328116,52.2262334536703,1182.63455343431,11.883012389148,22.1167781402231,40.0324353302653
"198","5_3_1980","5_3_28_1980","DEN",132,22.2737739457335,460.431982955038,4.18810450721496,3.97546293234166,84.097321067479,0,0,0,0,0,0,0,1.4849182630489,7.42459131524451,5.93967305219561,3.17552007625982,10,NA,NA,84.097321067479,NA,NA,4.18810450721496,NA,NA,460.431982955038,NA,NA,22.2737739457335,NA,NA,1.4849182630489,48.3333333333333,48.3333333333333,NA,NA,48.9290643006111,48.9290643006111,NA,NA,37.8,37.8,NA,NA,43.4,83.1,78.2068965517241,52.2262334536703,1407.44893945458,10.7381020949602,19.9858599742087,40.0324353302653
"199","5_3_1980","5_3_282_1980","DEN",132,11.3493996536219,209.773279219107,2.93574885449511,2.66487488606789,49.5982495138628,0,0,0,0,0,0,0,1.89156660893699,1.89156660893699,0,1.69876196556259,10,NA,NA,49.5982495138628,NA,NA,2.93574885449511,NA,NA,209.773279219107,NA,NA,11.3493996536219,NA,NA,1.89156660893699,55.85,55.85,NA,NA,57.3889216951611,57.3889216951611,NA,NA,40.35,40.35,NA,NA,43.4,83.1,72.2470904207699,52.2262334536703,836.11861488749,15.9087181217013,29.6094607722818,40.0324353302653
