"","TREE_ID_time","INVENTORY_ID","PLOT_ID","PLOT_ID_time","TREE_ID","site","plot","year","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm"
"503","5_2_219_1980","DEN","5_2","5_2_1980","5_2_219",5,2,1980,0,"no","no","no","10",20.7999992370605,0,55,4.80000019073486,0,45,NA,4.04040404040404,19.5164272712938,132,47,0,0,1734.94454294496,0,0,65.2318362862578,38.7,31.5,82.3404255319149,12.771,0.652777777777778,0.916158014802118,0.955555555555556,0.985359643539147
"504","5_2_219_1985","DEN","5_2","5_2_1985","5_2_219",5,2,1985,5,"no","no","no","10",20.7999992370605,0,55,4.80000019073486,0,45,NA,4.04040404040404,20.0626655611445,138,49,2,0.4,1885.74099031727,150.79644737231,30.159289474462,65.6621900532368,38.1695295296071,NA,77.8969990400145,12.5959447447703,0.665760869565218,0.929261928614277,0.922238310363954,0.977038956635291
"505","5_2_219_1991","DEN","5_2","5_2_1991","5_2_219",5,2,1991,6,"no","no","no","10",20.7999992370605,0,55,4.80000019073486,0,45,NA,4.04040404040404,17.8067711724831,143,49.2,0.200000000000003,0.0333333333333338,1901.1662102464,15.4252199291261,2.57086998818769,72.618863012176,40.5152511012613,NA,82.348071344027,13.3700328634162,0.636481241914618,0.907424976369334,0.875567900882387,0.976569286017942
"506","5_2_22_1980","DEN","5_2","5_2_1980","5_2_22",5,2,1980,0,"no","no","no","10",50.9000015258789,0,55,16,0,45,NA,4.04040404040404,19.5164272712938,132,44.8,0,0,1576.32552986521,0,0,69.9707637912505,38.7,25,86.3839285714286,12.771,0.622222222222222,0.908690829493555,0.955555555555556,1.00833767587285
"507","5_2_22_1985","DEN","5_2","5_2_1985","5_2_22",5,2,1985,5,"no","no","no","10",50.9000015258789,0,55,16,0,45,NA,4.04040404040404,20.9817006560947,138,45.6,0.800000000000004,0.160000000000001,1633.12552504212,56.7999951769038,11.3599990353808,74.406121419455,37.324223420625,NA,81.8513671504934,12.3169937288063,0.619565217391305,0.875864285733766,0.901814331150815,0.956420073344445
"508","5_2_22_1991","DEN","5_2","5_2_1991","5_2_22",5,2,1991,6,"no","no","no","10",50.9000015258789,0,55,16,0,45,NA,4.04040404040404,18.430927444188,143,46.6,1,0.166666666666667,1705.53923570736,72.4137106652445,12.0689517775407,78.5396005535828,39.8233260039397,NA,85.4577811243341,13.1416975813001,0.602846054333765,0.874761074919691,0.860614830407381,0.958192456886147
"509","5_2_220_1980","DEN","5_2","5_2_1980","5_2_220",5,2,1980,0,"no","no","no","10",19,0,55,3.09999990463257,0,45,NA,4.04040404040404,18.7338939015825,132,49.3,0,0,1908.90238215586,0,0,54.835220918067,39.5,26.3,80.1217038539554,13.035,0.684722222222222,0.961943742207388,0.975308641975309,1.00528519369886
"510","5_2_220_1985","DEN","5_2","5_2_1985","5_2_220",5,2,1985,5,"no","no","no","10",19,0,55,3.09999990463257,0,45,NA,4.04040404040404,19.7670013117649,138,50.2,0.900000000000006,0.180000000000001,1979.23478768811,70.3324055322419,14.0664811064484,58.6040849048236,38.4539297197759,NA,76.6014536250516,12.689796807526,0.682065217391305,0.966337868761137,0.929109884472433,0.987935523371996
"511","5_2_220_1991","DEN","5_2","5_2_1991","5_2_220",5,2,1991,6,"no","no","no","10",19,0,55,3.09999990463257,0,45,NA,4.04040404040404,17.4109692389787,143,51,0.799999999999997,0.133333333333333,2042.82062299676,63.5858353086571,10.5976392181095,63.7733979100545,40.9731779290808,NA,80.3395645668251,13.5211487165967,0.659767141009056,0.936257089638122,0.885464076285312,0.986467912504923
"512","5_2_221_1980","DEN","5_2","5_2_1980","5_2_221",5,2,1980,0,"no","no","no","10",18.7999992370605,0,55,9.30000019073486,0,45,NA,4.04040404040404,20.3490354146407,132,43.9,0,0,1513.6271944812,0,0,73.079103162601,37.9,27.3,86.3325740318907,12.507,0.609722222222222,0.83750179534441,0.935802469135803,0.958166272094558
"513","5_2_221_1985","DEN","5_2","5_2_1985","5_2_221",5,2,1985,5,"no","no","no","10",18.7999992370605,0,55,9.30000019073486,0,45,NA,4.04040404040404,20.1359579776552,138,44.8,0.899999999999999,0.18,1576.32552986521,62.6983353840183,12.5396670768037,76.3511671110921,38.1,NA,85.0446428571429,12.573,0.608695652173913,0.831990029385582,0.920558363120813,0.968725984369431
"514","5_2_221_1991","DEN","5_2","5_2_1991","5_2_221",5,2,1991,6,"no","no","no","10",18.7999992370605,0,55,9.30000019073486,0,45,NA,4.04040404040404,18.6895171003576,143,45.6,0.800000000000004,0.133333333333334,1633.12552504212,56.7999951769038,9.46666586281731,79.8914532590298,39.5468670311564,NA,86.7255855946412,13.0504661202816,0.589909443725744,0.824821000345427,0.854640324612638,0.947558521264413
"515","5_2_227_1980","DEN","5_2","5_2_1980","5_2_227",5,2,1980,0,"no","no","no","10",16.6000003814697,0,55,38.2999992370605,0,45,NA,4.04040404040404,21.3510284586881,132,52.7,0,0,2181.2784652221,0,0,43.2001103926833,37,27.6,70.2087286527514,12.21,0.731944444444445,1.00866388957355,0.91358024691358,0.955414012738853
"516","5_2_227_1985","DEN","5_2","5_2_1985","5_2_227",5,2,1985,5,"no","no","no","10",16.6000003814697,0,55,38.2999992370605,0,45,NA,4.04040404040404,19.1270467172581,138,53,0.299999999999997,0.0599999999999994,2206.18344098343,24.9049757613329,4.98099515226659,50.215007535469,39.0919346838584,NA,73.7583673280347,12.9003384456733,0.720108695652174,0.983404177728426,0.94452512870862,1.00976056806432
"517","5_2_227_1991","DEN","5_2","5_2_1991","5_2_227",5,2,1991,6,"no","no","no","10",16.6000003814697,0,55,38.2999992370605,0,45,NA,4.04040404040404,17.0017012008637,143,53,0,0,2206.18344098343,0,0,53.3533792632574,41.4634021702765,NA,78.2328342835406,13.6829227161912,0.685640362225097,0.97696723922934,0.89605822535655,1.00953145991939
"518","5_2_228_1980","DEN","5_2","5_2_1980","5_2_228",5,2,1980,0,"no","no","no","10",17,0,55,30.1000003814697,0,45,NA,4.04040404040404,15.882090382004,132,67.1,0,0,3536.1845448623,0,0,3.2178032487096,42.9,26.7,63.9344262295082,14.157,0.931944444444444,1.25052808333626,1.05925925925926,1.09138943248532
"519","5_2_228_1985","DEN","5_2","5_2_1985","5_2_228",5,2,1985,5,"no","no","no","10",17,0,55,30.1000003814697,0,45,NA,4.04040404040404,15.882090382004,138,69,1.90000000000001,0.380000000000001,3739.28065593525,203.096111072947,40.6192222145894,3.43795590723026,42.9,NA,62.1739130434783,14.157,0.9375,1.25290882111614,1.03653421989194,1.09554199570841
"520","5_2_228_1991","DEN","5_2","5_2_1991","5_2_228",5,2,1991,6,"no","no","no","10",17,0,55,30.1000003814697,0,45,NA,4.04040404040404,14.694422751284,143,70.8,1.8,0.3,3936.91824977258,197.637593837333,32.9395989728889,5.39014158217095,44.6,NA,62.9943502824859,14.718,0.915912031047865,1.26871224760742,0.963842684369757,1.07068273762445
"521","5_2_232_1980","DEN","5_2","5_2_1980","5_2_232",5,2,1980,0,"no","no","no","10",17.2999992370605,0,55,11.3999996185303,0,45,NA,4.04040404040404,18.9250548465474,132,49.3,0,0,1908.90238215586,0,0,55.6064946078269,39.3,25.8,79.7160243407708,12.969,0.684722222222222,0.962478460472662,0.97037037037037,1.00356952082526
"522","5_2_232_1985","DEN","5_2","5_2_1985","5_2_232",5,2,1985,5,"no","no","no","10",17.2999992370605,0,55,11.3999996185303,0,45,NA,4.04040404040404,19.8153325079307,138,50,0.700000000000003,0.140000000000001,1963.49540849362,54.5930263377568,10.9186052675514,60.2034665514402,38.4070049690341,NA,76.8140099380682,12.6743116397813,0.679347826086957,0.948393693349962,0.927976105686797,0.986134138402426
"523","5_2_232_1991","DEN","5_2","5_2_1991","5_2_232",5,2,1991,6,"no","no","no","10",17.2999992370605,0,55,11.3999996185303,0,45,NA,4.04040404040404,17.561630223119,143,50.3,0.299999999999997,0.0499999999999995,1987.12803923025,23.6326307366289,3.93877178943815,67.8777300456739,40.7970451903484,NA,81.1074457064581,13.463024912815,0.650711513583441,0.931030013344891,0.881657702928693,0.987710023972861
"524","5_2_234_1980","DEN","5_2","5_2_1980","5_2_234",5,2,1980,0,"no","no","no","10",17.5,0,55,1.89999997615814,0,45,NA,4.04040404040404,20.5655129916794,132,38,0,0,1134.11494794592,0,0,78.5744246321489,37.7,22.4,99.2105263157895,12.441,0.527777777777778,0.753793784857051,0.930864197530864,0.964478077502188
"525","5_2_234_1985","DEN","5_2","5_2_1985","5_2_234",5,2,1985,5,"no","no","no","10",17.5,0,55,1.89999997615814,0,45,NA,4.04040404040404,23.3705423672701,138,38.6,0.600000000000001,0.12,1170.21184753566,36.096899589747,7.21937991794939,82.6785314616285,35.3652496436631,NA,91.6198177296971,11.6705323824088,0.524456521739131,0.745108074456855,0.854482318197622,0.911339679167425
"526","5_2_234_1991","DEN","5_2","5_2_1991","5_2_234",5,2,1991,6,"no","no","no","10",17.5,0,55,1.89999997615814,0,45,NA,4.04040404040404,20.6893666918213,143,39.1,0.5,0.0833333333333333,1200.72456618365,30.5127186479908,5.08545310799847,87.0198824829947,37.5869879985316,NA,96.1304040883161,12.4037060395154,0.505821474773609,0.732185987282267,0.812285726678891,0.912982441765166
"527","5_2_237_1980","DEN","5_2","5_2_1980","5_2_237",5,2,1980,0,"no","no","no","10",15.8000001907349,0,55,16,0,45,NA,4.04040404040404,20.2420761495457,132,53.8,0,0,2273.28786006411,0,0,40.4920765652444,38,25.7,70.6319702602231,12.54,0.747222222222222,1.05304124802795,0.938271604938272,0.9635659949286
"528","5_2_237_1985","DEN","5_2","5_2_1985","5_2_237",5,2,1985,5,"no","no","no","10",15.8000001907349,0,55,16,0,45,NA,4.04040404040404,18.7485868179827,138,54.8,1,0.2,2358.58210060907,85.294240544963,17.0588481089926,42.7156514188925,39.4845192612559,NA,72.0520424475473,13.0298913562144,0.744565217391305,1.03626496929572,0.954010614691704,1.00954219261875
"529","5_2_237_1991","DEN","5_2","5_2_1991","5_2_237",5,2,1991,6,"no","no","no","10",15.8000001907349,0,55,16,0,45,NA,4.04040404040404,16.4228209865874,143,56.1,1.3,0.216666666666667,2471.81295382608,113.23085321701,18.8718088695017,46.4786225394291,42.1878355348413,NA,75.2011328606797,13.9219857264976,0.725743855109961,1.02289747947251,0.911713826225365,1.01618809704224
"530","5_2_238_1980","DEN","5_2","5_2_1980","5_2_238",5,2,1980,0,"no","no","no","10",15.6000003814697,0,55,24,0,45,NA,4.04040404040404,18.9250548465474,132,51.3,0,0,2066.92449263143,0,0,50.055328948867,39.3,24.8,76.6081871345029,12.969,0.7125,0.965288648919097,0.97037037037037,0.986986301369863
"531","5_2_238_1985","DEN","5_2","5_2_1985","5_2_238",5,2,1985,5,"no","no","no","10",15.6000003814697,0,55,24,0,45,NA,4.04040404040404,19.3705957768418,138,51.9,0.600000000000001,0.12,2115.556346909,48.6318542775698,9.72637085551396,51.9743914479308,38.845403285239,NA,74.8466344609615,12.8189830841289,0.705163043478261,0.952276163475522,0.938568526588647,0.987898890110584
"532","5_2_238_1991","DEN","5_2","5_2_1991","5_2_238",5,2,1991,6,"no","no","no","10",15.6000003814697,0,55,24,0,45,NA,4.04040404040404,17.0811558150464,143,52.6,0.700000000000003,0.116666666666667,2173.00822256152,57.451875652524,9.575312608754,56.0107763291071,41.3668542927254,NA,78.6442096819874,13.6510619165994,0.680465717981889,0.953579738527806,0.893971746310158,0.994878438758005
"533","5_2_243_1980","DEN","5_2","5_2_1980","5_2_243",5,2,1980,0,"no","no","no","10",13.6000003814697,0,55,43.0999984741211,0,45,NA,4.04040404040404,17.2197885992695,132,54.6,0,0,2341.39758879394,0,0,35.8206330091115,41.2,25.4,75.4578754578755,13.596,0.758333333333333,1.02466852497914,1.01728395061728,1.05525064032199
"534","5_2_243_1985","DEN","5_2","5_2_1985","5_2_243",5,2,1985,5,"no","no","no","10",13.6000003814697,0,55,43.0999984741211,0,45,NA,4.04040404040404,18.5680564198378,138,55.7,1.1,0.22,2436.68994795895,95.2923591650124,19.0584718330025,38.8617930708897,39.6760017037422,NA,71.2316009043846,13.0930805622349,0.75679347826087,1.04329281580238,0.958637143925866,1.02265306640272
"535","5_2_243_1991","DEN","5_2","5_2_1991","5_2_243",5,2,1991,6,"no","no","no","10",13.6000003814697,0,55,43.0999984741211,0,45,NA,4.04040404040404,16.1978577649099,143,57.4,1.7,0.283333333333333,2587.69845283538,151.008504876427,25.1680841460711,40.3103782701341,42.4797872722112,NA,74.0065980352111,14.0183297998297,0.742561448900388,1.02378348747444,0.918023143405926,1.01735464744493
"536","5_2_244_1980","DEN","5_2","5_2_1980","5_2_244",5,2,1980,0,"no","no","no","10",13.8999996185303,0,55,28.7000007629395,0,45,NA,4.04040404040404,18.3601597728306,132,51.6,0,0,2091.16973393551,0,0,46.6854694423977,39.9,28.6,77.3255813953488,13.167,0.716666666666667,0.984998494517839,0.985185185185185,1.01354784081287
"537","5_2_244_1985","DEN","5_2","5_2_1985","5_2_244",5,2,1985,5,"no","no","no","10",13.8999996185303,0,55,28.7000007629395,0,45,NA,4.04040404040404,17.9974988824166,138,53.5,1.9,0.38,2248.00589318435,156.836159248836,31.3672318497673,49.3067223261016,40.3,NA,75.3271028037383,13.299,0.726902173913044,0.997058312943108,0.973713964140912,1.03417397516035
"538","5_2_244_1991","DEN","5_2","5_2_1991","5_2_244",5,2,1991,6,"no","no","no","10",13.8999996185303,0,55,28.7000007629395,0,45,NA,4.04040404040404,16.7512426406583,143,54.3,0.799999999999997,0.133333333333333,2315.73863079574,67.7327376113958,11.2887896018993,52.4177272912187,41.772225045462,NA,76.9285912439448,13.7848342650025,0.702457956015524,0.993936139790895,0.902732141702146,1.00831614060046
"539","5_2_246_1980","DEN","5_2","5_2_1980","5_2_246",5,2,1980,0,"no","no","no","10",14.1000003814697,0,55,21,0,45,NA,4.04040404040404,19.5164272712938,132,48.1,0,0,1817.10504481797,0,0,60.8873627121935,38.7,27,80.4573804573805,12.771,0.668055555555556,0.901158406362077,0.955555555555556,0.969681784014032
"540","5_2_246_1985","DEN","5_2","5_2_1985","5_2_246",5,2,1985,5,"no","no","no","10",14.1000003814697,0,55,21,0,45,NA,4.04040404040404,19.937799211067,138,49.5,1.4,0.28,1924.4218498646,107.316805046627,21.4633610093254,62.5708184555417,38.2888669449719,NA,77.3512463534786,12.6353260918407,0.672554347826087,0.905367861644535,0.925121697653909,0.966927877332605
"541","5_2_246_1991","DEN","5_2","5_2_1991","5_2_246",5,2,1991,6,"no","no","no","10",14.1000003814697,0,55,21,0,45,NA,4.04040404040404,17.4109692389787,143,51,1.5,0.25,2042.82062299676,118.398773132165,19.7331288553609,64.5987799799522,40.9731779290808,NA,80.3395645668251,13.5211487165967,0.659767141009056,0.893635432371035,0.885464076285312,0.973253299259301
"542","5_2_247_1980","DEN","5_2","5_2_1980","5_2_247",5,2,1980,0,"no","no","no","10",14.3000001907349,0,55,14.5,0,45,NA,4.04040404040404,18.1774727520003,132,48.4,0,0,1839.84232164833,0,0,60.1439920771841,40.1,28.8,82.8512396694215,13.233,0.672222222222222,0.961579316320951,0.990123456790124,1.02569613219988
"543","5_2_247_1985","DEN","5_2","5_2_1985","5_2_247",5,2,1985,5,"no","no","no","10",14.3000001907349,0,55,14.5,0,45,NA,4.04040404040404,20.0626655611445,138,49,0.600000000000001,0.12,1885.74099031727,45.898668668947,9.17973373378941,66.4241056048802,38.1695295296071,NA,77.8969990400145,12.5959447447703,0.665760869565218,0.946222248981392,0.922238310363954,0.980318746137241
"544","5_2_247_1991","DEN","5_2","5_2_1991","5_2_247",5,2,1991,6,"no","no","no","10",14.3000001907349,0,55,14.5,0,45,NA,4.04040404040404,17.6717554746147,143,49.8,0.799999999999997,0.133333333333333,1947.81886115221,62.0778708349339,10.3463118058223,70.2736323630121,40.6697288579187,NA,81.666122204656,13.4210105231132,0.644243208279431,0.939500303724821,0.878906292264721,0.989304957531268
"545","5_2_248_1980","DEN","5_2","5_2_1980","5_2_248",5,2,1980,0,"no","no","no","10",14.3999996185303,0,55,9.89999961853027,0,45,NA,4.04040404040404,17.8201847035172,132,51.6,0,0,2091.16973393551,0,0,47.5303865066141,40.5,28,78.4883720930233,13.365,0.716666666666667,1.01627183913196,1,1.03678795222562
"546","5_2_248_1985","DEN","5_2","5_2_1985","5_2_248",5,2,1985,5,"no","no","no","10",14.3999996185303,0,55,9.89999961853027,0,45,NA,4.04040404040404,17.4733280886317,138,54.3,2.7,0.539999999999999,2315.73863079574,224.568896860232,44.9137793720464,47.4388614406395,40.9,NA,75.3222836095764,13.497,0.737771739130435,1.04297383217102,0.988210946237303,1.05419074094839
"547","5_2_248_1991","DEN","5_2","5_2_1991","5_2_248",5,2,1991,6,"no","no","no","10",14.3999996185303,0,55,9.89999961853027,0,45,NA,4.04040404040404,16.4405376037791,143,56,1.7,0.283333333333334,2463.0086404144,147.270009618655,24.5450016031092,48.4724898502334,42.1650982248233,NA,75.294818258613,13.9144824141917,0.724450194049159,1.03825926067783,0.911222454253995,1.02290506928333
"548","5_2_254_1980","DEN","5_2","5_2_1980","5_2_254",5,2,1980,0,"no","no","no","10",12.5,0,55,17.7999992370605,0,45,NA,4.04040404040404,18.9250548465474,132,55.4,0,0,2410.51262717291,0,0,31.9703827326715,39.3,25.7,70.9386281588448,12.969,0.769444444444444,1.06668109093471,0.97037037037037,0.991351351351351
"549","5_2_254_1985","DEN","5_2","5_2_1985","5_2_254",5,2,1985,5,"no","no","no","10",12.5,0,55,17.7999992370605,0,45,NA,4.04040404040404,18.2603482848123,138,57.3,1.9,0.38,2578.68993590121,168.177308728295,33.6354617456591,31.7019130138038,40.0088985558413,NA,69.8235576890773,13.2029365234276,0.778532608695652,1.06078794804821,0.966680476767242,1.01702518555038
"550","5_2_254_1991","DEN","5_2","5_2_1991","5_2_254",5,2,1991,6,"no","no","no","10",12.5,0,55,17.7999992370605,0,45,NA,4.04040404040404,15.8542027450815,143,59.5,2.2,0.366666666666667,2780.50584796782,201.815912066609,33.6359853444348,30.4872590541931,42.9377141000306,NA,72.1642253782027,14.1694456530101,0.769728331177232,1.07516081954745,0.927919318808849,1.03198949991468
"551","5_2_259_1980","DEN","5_2","5_2_1980","5_2_259",5,2,1980,0,"no","no","no","10",12.1999998092651,0,55,39.7999992370605,0,45,NA,4.04040404040404,18.4525377894144,132,54.1,0,0,2298.71119861329,0,0,38.6379625276362,39.8,27.3,73.5674676524954,13.134,0.751388888888889,1.00816322782067,0.982716049382716,1.01498246732547
"552","5_2_259_1985","DEN","5_2","5_2_1985","5_2_259",5,2,1985,5,"no","no","no","10",12.1999998092651,0,55,39.7999992370605,0,45,NA,4.04040404040404,18.7079861780392,138,55,0.899999999999999,0.18,2375.82944427728,77.1182456639958,15.4236491327992,39.8463142619842,39.5273412920408,NA,71.867893258256,13.0440226263735,0.747282608695652,0.998360754393079,0.955045265047737,1.00617686425852
"553","5_2_259_1991","DEN","5_2","5_2_1991","5_2_259",5,2,1991,6,"no","no","no","10",12.1999998092651,0,55,39.7999992370605,0,45,NA,4.04040404040404,16.4405376037791,143,56,1,0.166666666666667,2463.0086404144,87.1791961371164,14.5298660228527,49.4676448564614,42.1650982248233,NA,75.294818258613,13.9144824141917,0.724450194049159,1.01172560348565,0.911222454253995,1.01651059095709
"554","5_2_261_1980","DEN","5_2","5_2_1980","5_2_261",5,2,1980,0,"no","no","no","10",10.6000003814697,0,55,35.0999984741211,0,45,NA,4.04040404040404,18.3601597728306,132,48.9,0,0,1878.05194229761,0,0,57.1365771631617,39.9,27,81.5950920245399,13.167,0.679166666666667,0.932117825080678,0.985185185185185,1.01057806912992
"555","5_2_261_1985","DEN","5_2","5_2_1985","5_2_261",5,2,1985,5,"no","no","no","10",10.6000003814697,0,55,35.0999984741211,0,45,NA,4.04040404040404,19.7670013117649,138,50.2,1.3,0.260000000000001,1979.23478768811,101.182845390493,20.2365690780987,59.4037757281319,38.4539297197759,NA,76.6014536250516,12.689796807526,0.682065217391305,0.93515631249771,0.929109884472433,0.982728304375735
"556","5_2_261_1991","DEN","5_2","5_2_1991","5_2_261",5,2,1991,6,"no","no","no","10",10.6000003814697,0,55,35.0999984741211,0,45,NA,4.04040404040404,17.4109692389787,143,51,0.799999999999997,0.133333333333333,2042.82062299676,63.5858353086571,10.5976392181095,65.4241620498498,40.9731779290808,NA,80.3395645668251,13.5211487165967,0.659767141009056,0.906270808502649,0.885464076285312,0.978482167781823
"557","5_2_262_1980","DEN","5_2","5_2_1980","5_2_262",5,2,1980,0,"no","no","no","10",10.6000003814697,0,55,33.4000015258789,0,45,NA,4.04040404040404,18.545614755467,132,52.5,0,0,2164.75368786422,0,0,44.0814350250963,39.7,26.3,75.6190476190476,13.101,0.729166666666667,1.00790182300676,0.980246913580247,1.00613578764839
"558","5_2_262_1985","DEN","5_2","5_2_1985","5_2_262",5,2,1985,5,"no","no","no","10",10.6000003814697,0,55,33.4000015258789,0,45,NA,4.04040404040404,18.8100165485996,138,54.5,2,0.4,2332.82889483127,168.075206967054,33.6150413934108,44.6181015568032,39.4199922861298,NA,72.3302610754675,13.0085974544228,0.740489130434783,1.02250175821215,0.952451537353142,1.00941282847366
"559","5_2_262_1991","DEN","5_2","5_2_1991","5_2_262",5,2,1991,6,"no","no","no","10",10.6000003814697,0,55,33.4000015258789,0,45,NA,4.04040404040404,16.3525522559582,143,56.5,2,0.333333333333333,2507.1872871055,174.358392274234,29.0597320457056,44.4561952954104,42.2783812719199,NA,74.8289934016281,13.9518658197336,0.73091849935317,1.03740383047736,0.913670594079268,1.01731600168256
"560","5_2_267_1980","DEN","5_2","5_2_1980","5_2_267",5,2,1980,0,"no","no","no","10",10.3999996185303,0,55,14,0,45,NA,4.04040404040404,14.694422751284,132,65.1,0,0,3328.52527046002,0,0,7.40289652880768,44.6,28,68.5099846390169,14.718,0.904166666666667,1.28136258003477,1.10123456790123,1.12891058143967
"561","5_2_267_1985","DEN","5_2","5_2_1985","5_2_267",5,2,1985,5,"no","no","no","10",10.3999996185303,0,55,14,0,45,NA,4.04040404040404,14.694422751284,138,66.6,1.5,0.3,3483.68067763919,155.155407179166,31.0310814358332,7.86262894708664,44.6,NA,66.966966966967,14.718,0.904891304347826,1.27974462926772,1.07760900249838,1.14603183422874
"562","5_2_267_1991","DEN","5_2","5_2_1991","5_2_267",5,2,1991,6,"no","no","no","10",10.3999996185303,0,55,14,0,45,NA,4.04040404040404,14.3704101552815,143,68.5,1.90000000000001,0.316666666666668,3685.28453220168,201.603854562491,33.6006424270818,8.51802546781781,45.1,NA,65.8394160583942,14.883,0.886157826649418,1.28328163976802,0.974648095629508,1.09464126583214
"563","5_2_269_1980","DEN","5_2","5_2_1980","5_2_269",5,2,1980,0,"no","no","no","10",11,0,55,4.69999980926514,0,45,NA,4.04040404040404,19.8225626355957,132,52,0,0,2123.7166338267,0,0,45.8274021155991,38.4,23,73.8461538461538,12.672,0.722222222222222,1.05134208080282,0.948148148148148,0.979618636685792
"564","5_2_269_1985","DEN","5_2","5_2_1985","5_2_269",5,2,1985,5,"no","no","no","10",11,0,55,4.69999980926514,0,45,NA,4.04040404040404,18.872090278664,138,54.2,2.2,0.440000000000001,2307.21706072288,183.50042689618,36.700085379236,48.3745134126782,39.3551091345443,NA,72.6109024622588,12.9871860143996,0.736413043478261,1.0697721979304,0.950883854208322,1.01731498216061
"565","5_2_269_1991","DEN","5_2","5_2_1991","5_2_269",5,2,1991,6,"no","no","no","10",11,0,55,4.69999980926514,0,45,NA,4.04040404040404,16.3700304241363,143,56.4,2.2,0.366666666666666,2498.32014184075,191.103081117867,31.8505135196444,45.4692002598975,42.2558050766722,NA,74.9216402068656,13.9444156753018,0.729624838292367,1.05313962858544,0.913182703930604,1.02348004006781
"566","5_2_274_1980","DEN","5_2","5_2_1980","5_2_274",5,2,1980,0,"no","no","no","10",8,0,55,3.20000004768372,0,45,NA,4.04040404040404,19.5315790353983,132,49.5,0,0,1924.4218498646,0,0,53.2801325545401,38.6849861848153,NA,78.1514872420511,12.766045440989,0.6875,1.00279151020261,0.955184844069514,0.985068605719812
"567","5_2_274_1985","DEN","5_2","5_2_1985","5_2_274",5,2,1985,5,"no","no","no","10",8,0,55,3.20000004768372,0,45,NA,4.04040404040404,19.8153325079307,138,50,0.5,0.1,1963.49540849362,39.0735586290232,7.81471172580464,60.9967980296195,38.4070049690341,NA,76.8140099380682,12.6743116397813,0.679347826086957,0.988700973799813,0.927976105686797,0.992265295354771
"568","5_2_274_1991","DEN","5_2","5_2_1991","5_2_274",5,2,1991,6,"no","no","no","10",8,0,55,3.20000004768372,0,45,NA,4.04040404040404,17.2230363627486,143,51.9,1.9,0.316666666666666,2115.556346909,152.060938415379,25.3434897358966,61.2287871937946,41.1961152563003,NA,79.3759446171489,13.5947180345791,0.671410090556274,0.980796540417594,0.890281935296825,1.00297960677183
"569","5_2_279_1980","DEN","5_2","5_2_1980","5_2_279",5,2,1980,0,"no","no","no","10",8.80000019073486,0,55,25.5,0,45,NA,4.04040404040404,18.545614755467,132,47.9,0,0,1802.02540008074,0,0,62.3526808589756,39.7,25.7,82.8810020876827,13.101,0.665277777777778,0.890668913274281,0.980246913580247,0.991456361724501
"570","5_2_279_1985","DEN","5_2","5_2_1985","5_2_279",5,2,1985,5,"no","no","no","10",8.80000019073486,0,55,25.5,0,45,NA,4.04040404040404,19.9874536111012,138,49.3,1.4,0.28,1908.90238215586,106.876982075125,21.3753964150249,64.1227683997409,38.2412772668085,NA,77.5685137257779,12.6196214980468,0.669836956521739,0.888504413231468,0.923971853133396,0.966522463888248
"571","5_2_279_1991","DEN","5_2","5_2_1991","5_2_279",5,2,1991,6,"no","no","no","10",8.80000019073486,0,55,25.5,0,45,NA,4.04040404040404,17.4965673453167,143,50.6,1.3,0.216666666666667,2010.90204163629,101.999659480427,16.9999432467378,67.0652443722855,40.8728289154536,NA,80.7763417301455,13.4880335420997,0.654592496765847,0.896048390995102,0.883295451561808,0.975653125524013
"572","5_2_28_1980","DEN","5_2","5_2_1980","5_2_28",5,2,1980,0,"no","no","no","10",49.7999992370605,0,55,43.5,0,45,NA,4.04040404040404,20.7854634381824,132,49.6,0,0,1932.20514566387,0,0,52.4994436067971,37.5,24.5,75.6048387096774,12.375,0.688888888888889,1.01581535836556,0.925925925925926,1.00300902708124
"573","5_2_28_1985","DEN","5_2","5_2_1985","5_2_28",5,2,1985,5,"no","no","no","10",49.7999992370605,0,55,43.5,0,45,NA,4.04040404040404,19.5773096984431,138,51,1.4,0.28,2042.82062299676,110.615477332896,22.1230954665793,55.3508641656021,38.6397776140592,NA,75.7642698314886,12.7511266126395,0.692934782608696,1.02418078965431,0.933600273799227,1.02264692934999
"574","5_2_28_1991","DEN","5_2","5_2_1991","5_2_28",5,2,1991,6,"no","no","no","10",49.7999992370605,0,55,43.5,0,45,NA,4.04040404040404,17.1415138919443,143,52.3,1.3,0.216666666666666,2148.29174235941,105.471119362643,17.5785198937738,57.7667425695609,41.2939603348848,NA,78.9559471030302,13.627006910512,0.676584734799483,1.01012808849545,0.892396447924521,1.0090074088879
"575","5_2_285_1980","DEN","5_2","5_2_1980","5_2_285",5,2,1980,0,"no","no","no","10",7.19999980926514,0,55,34.9000015258789,0,45,NA,4.04040404040404,19.9262098452809,132,48,0,0,1809.55736846772,0,0,61.6215465686856,38.3,23.5,79.7916666666667,12.639,0.666666666666667,0.926554717779016,0.945679012345679,0.966358284272498
