"","PLOT_ID_time","AGE","INVENTORY_ID","site","plot","Nr","Artcode","x","y","z","year","dbh","height","hcb","removed","reason","observation","PLOT_ID","TREE_ID","TREE_ID_time","thinned","dead"
"303","5_1_1991",143,"DEN",5,1,147,10,34.5,10.8000001907349,NA,1991,50,41.1284556313099,NA,0,NA,NA,"5_1","5_1_147","5_1_147_1991",0,0
"304","5_1_1991",143,"DEN",5,1,156,10,33,15.8000001907349,NA,1991,61.1,43.2843112258952,NA,0,NA,NA,"5_1","5_1_156","5_1_156_1991",0,0
"305","5_1_1991",143,"DEN",5,1,158,10,32.9000015258789,22.2999992370605,NA,1991,50.2,41.1713818136198,NA,0,NA,NA,"5_1","5_1_158","5_1_158_1991",0,0
"306","5_1_1991",143,"DEN",5,1,159,10,32.7000007629395,27,NA,1991,48.9,40.8892487231317,NA,0,NA,NA,"5_1","5_1_159","5_1_159_1991",0,0
"307","5_1_1991",143,"DEN",5,1,161,10,32.5999984741211,33.2999992370605,NA,1991,56.1,42.3662630001005,NA,0,NA,NA,"5_1","5_1_161","5_1_161_1991",0,0
"308","5_1_1991",143,"DEN",5,1,164,10,32.7999992370605,47.2999992370605,NA,1991,41.2,39.0468399108417,NA,0,NA,NA,"5_1","5_1_164","5_1_164_1991",0,0
"309","5_1_1991",143,"DEN",5,1,168,10,31.2000007629395,38,NA,1991,33.3,36.7577332246373,NA,0,NA,NA,"5_1","5_1_168","5_1_168_1991",0,0
"310","5_1_1991",143,"DEN",5,1,171,10,31.2999992370605,25.2999992370605,NA,1991,24.7,33.5452314901117,NA,1,"BAM",NA,"5_1","5_1_171","5_1_171_1991",0,1
"311","5_1_1991",143,"DEN",5,1,173,10,31.1000003814697,19,NA,1991,58.5,42.816716061226,NA,0,NA,NA,"5_1","5_1_173","5_1_173_1991",0,0
"312","5_1_1991",143,"DEN",5,1,182,10,29.5,12.8999996185303,NA,1991,36.4,37.7148720690838,NA,0,NA,NA,"5_1","5_1_182","5_1_182_1991",0,0
"313","5_1_1991",143,"DEN",5,1,190,10,29.6000003814697,35,NA,1991,39,38.4567520290261,NA,0,NA,NA,"5_1","5_1_190","5_1_190_1991",0,0
"314","5_1_1991",143,"DEN",5,1,197,10,27.8999996185303,44.5,NA,1991,51,41.3413931715023,NA,0,NA,NA,"5_1","5_1_197","5_1_197_1991",0,0
"315","5_1_1991",143,"DEN",5,1,199,10,27.7999992370605,36.7999992370605,NA,1991,27,34.5026095318441,NA,0,NA,NA,"5_1","5_1_199","5_1_199_1991",0,0
"316","5_1_1991",143,"DEN",5,1,203,10,28.7000007629395,9.60000038146973,NA,1991,56,42.3470783484667,NA,0,NA,NA,"5_1","5_1_203","5_1_203_1991",0,0
"317","5_1_1991",143,"DEN",5,1,204,10,26.6000003814697,1.60000002384186,NA,1991,62.3,43.4934522313024,NA,0,NA,NA,"5_1","5_1_204","5_1_204_1991",0,0
"318","5_1_1991",143,"DEN",5,1,207,10,26.7000007629395,9.69999980926514,NA,1991,29.4,35.4183109670602,NA,0,NA,NA,"5_1","5_1_207","5_1_207_1991",0,0
"319","5_1_1991",143,"DEN",5,1,212,10,26.6000003814697,25.3999996185303,NA,1991,30.2,35.7069992960447,NA,0,NA,NA,"5_1","5_1_212","5_1_212_1991",0,0
"320","5_1_1991",143,"DEN",5,1,213,10,26.5,28.6000003814697,NA,1991,39,38.4567520290261,NA,0,NA,NA,"5_1","5_1_213","5_1_213_1991",0,0
"321","5_1_1991",143,"DEN",5,1,215,10,26.3999996185303,35.0999984741211,NA,1991,47.6,40.59951321156,NA,0,NA,NA,"5_1","5_1_215","5_1_215_1991",0,0
"322","5_1_1991",143,"DEN",5,1,220,10,24.7999992370605,44.4000015258789,NA,1991,44.9,39.9715924645881,NA,0,NA,NA,"5_1","5_1_220","5_1_220_1991",0,0
"323","5_1_1991",143,"DEN",5,1,221,10,24.7999992370605,40.9000015258789,NA,1991,33.3,36.7577332246373,NA,0,NA,NA,"5_1","5_1_221","5_1_221_1991",0,0
"324","5_1_1991",143,"DEN",5,1,222,10,24.8999996185303,37.5,NA,1991,30.8,35.9185404341329,NA,0,NA,NA,"5_1","5_1_222","5_1_222_1991",0,0
"325","5_1_1991",143,"DEN",5,1,225,10,25,26.7000007629395,NA,1991,49.2,40.9550164779286,NA,0,NA,NA,"5_1","5_1_225","5_1_225_1991",0,0
"326","5_1_1991",143,"DEN",5,1,227,10,24.8999996185303,18.8999996185303,NA,1991,39.2,38.5117546777922,NA,0,NA,NA,"5_1","5_1_227","5_1_227_1991",0,0
"327","5_1_1991",143,"DEN",5,1,231,10,25.2000007629395,12.3999996185303,NA,1991,36.9,37.8615727671966,NA,0,NA,NA,"5_1","5_1_231","5_1_231_1991",0,0
"328","5_1_1991",143,"DEN",5,1,238,10,23.3999996185303,14.1999998092651,NA,1991,27.6,34.7389485924553,NA,0,NA,NA,"5_1","5_1_238","5_1_238_1991",0,0
"329","5_1_1991",143,"DEN",5,1,240,10,23.5,20.6000003814697,NA,1991,42.7,39.431374128861,NA,0,NA,NA,"5_1","5_1_240","5_1_240_1991",0,0
"330","5_1_1991",143,"DEN",5,1,243,10,23.3999996185303,33.4000015258789,NA,1991,48.9,40.8892487231317,NA,0,NA,NA,"5_1","5_1_243","5_1_243_1991",0,0
"331","5_1_1991",143,"DEN",5,1,245,10,23.3999996185303,41.2000007629395,NA,1991,31.3,36.0917002853312,NA,0,NA,NA,"5_1","5_1_245","5_1_245_1991",0,0
"332","5_1_1991",143,"DEN",5,1,248,10,23.3999996185303,49.0999984741211,NA,1991,51.6,41.467160621443,NA,0,NA,NA,"5_1","5_1_248","5_1_248_1991",0,0
"333","5_1_1991",143,"DEN",5,1,250,10,21.7999992370605,44.2999992370605,NA,1991,50.5,41.2354514831372,NA,0,NA,NA,"5_1","5_1_250","5_1_250_1991",0,0
"334","5_1_1991",143,"DEN",5,1,252,10,21.8999996185303,37.9000015258789,NA,1991,40.5,38.862573564044,NA,0,NA,NA,"5_1","5_1_252","5_1_252_1991",0,0
"335","5_1_1991",143,"DEN",5,1,256,10,21.6000003814697,25.2000007629395,NA,1991,56.1,42.3662630001005,NA,0,NA,NA,"5_1","5_1_256","5_1_256_1991",0,0
"336","5_1_1991",143,"DEN",5,1,260,10,22.1000003814697,11,NA,1991,38.4,38.2900355982074,NA,0,NA,NA,"5_1","5_1_260","5_1_260_1991",0,0
"337","5_1_1991",143,"DEN",5,1,262,10,22,6.09999990463257,NA,1991,35.4,37.415326393634,NA,0,NA,NA,"5_1","5_1_262","5_1_262_1991",0,0
"338","5_1_1991",143,"DEN",5,1,263,10,22.1000003814697,4.5,NA,1991,60.2,43.1247420166015,NA,0,NA,NA,"5_1","5_1_263","5_1_263_1991",0,0
"339","5_1_1991",143,"DEN",5,1,267,10,20.2999992370605,9.60000038146973,NA,1991,41.1,39.0207086844011,NA,0,NA,NA,"5_1","5_1_267","5_1_267_1991",0,0
"340","5_1_1991",143,"DEN",5,1,272,10,20.2000007629395,26.7000007629395,NA,1991,43.9,39.7293976678846,NA,0,NA,NA,"5_1","5_1_272","5_1_272_1991",0,0
"341","5_1_1991",143,"DEN",5,1,273,10,20.2000007629395,29.8999996185303,NA,1991,63.6,43.7155235504873,NA,0,NA,NA,"5_1","5_1_273","5_1_273_1991",0,0
"342","5_1_1991",143,"DEN",5,1,279,10,18.5,41.0999984741211,NA,1991,44,39.7538641048073,NA,0,NA,NA,"5_1","5_1_279","5_1_279_1991",0,0
"343","5_1_1991",143,"DEN",5,1,287,10,18.8999996185303,20.3999996185303,NA,1991,35,37.2931319606355,NA,1,"BAE/BWW/SBW",NA,"5_1","5_1_287","5_1_287_1991",0,1
"344","5_1_1991",143,"DEN",5,1,290,10,18.8999996185303,14.3000001907349,NA,1991,54.1,41.9759118121595,NA,0,NA,NA,"5_1","5_1_290","5_1_290_1991",0,0
"345","5_1_1991",143,"DEN",5,1,296,10,17.2000007629395,6.09999990463257,NA,1991,37,37.8906742582702,NA,0,NA,NA,"5_1","5_1_296","5_1_296_1991",0,0
"346","5_1_1991",143,"DEN",5,1,298,10,17.2000007629395,17.5,NA,1991,27.2,34.5819677842016,NA,0,NA,NA,"5_1","5_1_298","5_1_298_1991",0,0
"347","5_1_1991",143,"DEN",5,1,306,10,17.1000003814697,44.2999992370605,NA,1991,65.2,43.9826924338637,NA,0,NA,NA,"5_1","5_1_306","5_1_306_1991",0,0
"348","5_1_1991",143,"DEN",5,1,312,10,15.5,38,NA,1991,40.8,38.9419318164015,NA,0,NA,NA,"5_1","5_1_312","5_1_312_1991",0,0
"349","5_1_1991",143,"DEN",5,1,315,10,15.1999998092651,33.2000007629395,NA,1991,34.1,37.0130091748891,NA,0,NA,NA,"5_1","5_1_315","5_1_315_1991",0,0
"350","5_1_1991",143,"DEN",5,1,318,10,16.2000007629395,23.6000003814697,NA,1991,50.1,41.1499401427297,NA,0,NA,NA,"5_1","5_1_318","5_1_318_1991",0,0
"351","5_1_1991",143,"DEN",5,1,321,10,15.1999998092651,17.2000007629395,NA,1991,31.7,36.2282480806966,NA,0,NA,NA,"5_1","5_1_321","5_1_321_1991",0,0
"352","5_1_1991",143,"DEN",5,1,322,10,15.3999996185303,14.3999996185303,NA,1991,45.9,40.2084521378693,NA,0,NA,NA,"5_1","5_1_322","5_1_322_1991",0,0
"353","5_1_1991",143,"DEN",5,1,323,10,15.6000003814697,12.3000001907349,NA,1991,66.5,44.1949831968529,NA,0,NA,NA,"5_1","5_1_323","5_1_323_1991",0,0
"354","5_1_1991",143,"DEN",5,1,327,10,15.6000003814697,2.70000004768372,NA,1991,51,41.3413931715023,NA,0,NA,NA,"5_1","5_1_327","5_1_327_1991",0,0
"355","5_1_1991",143,"DEN",5,1,331,10,13.6000003814697,15.3999996185303,NA,1991,34,36.9814291393024,NA,0,NA,NA,"5_1","5_1_331","5_1_331_1991",0,0
"356","5_1_1991",143,"DEN",5,1,335,10,13.6999998092651,28.3999996185303,NA,1991,40.4,38.8359901280364,NA,0,NA,NA,"5_1","5_1_335","5_1_335_1991",0,0
"357","5_1_1991",143,"DEN",5,1,343,10,11.8999996185303,48.9000015258789,NA,1991,49.2,40.9550164779286,NA,0,NA,NA,"5_1","5_1_343","5_1_343_1991",0,0
"358","5_1_1991",143,"DEN",5,1,344,10,11.8999996185303,41.0999984741211,NA,1991,53,41.7550208733882,NA,0,NA,NA,"5_1","5_1_344","5_1_344_1991",0,0
"359","5_1_1991",143,"DEN",5,1,345,10,11.8999996185303,36.4000015258789,NA,1991,38.3,38.2619964835235,NA,0,NA,NA,"5_1","5_1_345","5_1_345_1991",0,0
"360","5_1_1991",143,"DEN",5,1,353,10,12,15.1000003814697,NA,1991,49.6,41.0420857341221,NA,0,NA,NA,"5_1","5_1_353","5_1_353_1991",0,0
"361","5_1_1991",143,"DEN",5,1,355,10,12.1999998092651,9.30000019073486,NA,1991,28.8,35.1965918874753,NA,1,"BAM",NA,"5_1","5_1_355","5_1_355_1991",0,1
"362","5_1_1991",143,"DEN",5,1,358,10,12.1999998092651,2.90000009536743,NA,1991,33.8,36.9179894603753,NA,0,NA,NA,"5_1","5_1_358","5_1_358_1991",0,0
"363","5_1_1991",143,"DEN",5,1,359,10,10.6999998092651,2.79999995231628,NA,1991,43.8,39.7048754351623,NA,0,NA,NA,"5_1","5_1_359","5_1_359_1991",0,0
"364","5_1_1991",143,"DEN",5,1,364,10,10.3000001907349,17.2999992370605,NA,1991,51.5,41.4463012659425,NA,0,NA,NA,"5_1","5_1_364","5_1_364_1991",0,0
"365","5_1_1991",143,"DEN",5,1,368,10,10.1000003814697,33.2000007629395,NA,1991,65.4,44.0156265924987,NA,0,NA,NA,"5_1","5_1_368","5_1_368_1991",0,0
"366","5_1_1991",143,"DEN",5,1,370,10,10.3000001907349,45.9000015258789,NA,1991,54.2,41.9957696098408,NA,0,NA,NA,"5_1","5_1_370","5_1_370_1991",0,0
"367","5_1_1991",143,"DEN",5,1,375,10,8.80000019073486,41.5,NA,1991,30.8,35.9185404341329,NA,0,NA,NA,"5_1","5_1_375","5_1_375_1991",0,0
"368","5_1_1991",143,"DEN",5,1,376,10,9,39.7000007629395,NA,1991,74.1,45.3586032652436,NA,0,NA,NA,"5_1","5_1_376","5_1_376_1991",0,0
"369","5_1_1991",143,"DEN",5,1,378,10,9,36.4000015258789,NA,1991,30.3,35.7425464173043,NA,0,NA,NA,"5_1","5_1_378","5_1_378_1991",0,0
"370","5_1_1991",143,"DEN",5,1,392,10,7.5,12.3999996185303,NA,1991,49.7,41.0637433333638,NA,0,NA,NA,"5_1","5_1_392","5_1_392_1991",0,0
"371","5_1_1991",143,"DEN",5,1,394,10,7.40000009536743,20.2000007629395,NA,1991,26,34.0967879968262,NA,0,NA,NA,"5_1","5_1_394","5_1_394_1991",0,0
"372","5_1_1991",143,"DEN",5,1,399,10,7,46,NA,1991,42.9,39.4816218576243,NA,0,NA,NA,"5_1","5_1_399","5_1_399_1991",0,0
"373","5_1_1991",143,"DEN",5,1,406,10,5.40000009536743,36.2999992370605,NA,1991,52.9,41.7347130403674,NA,0,NA,NA,"5_1","5_1_406","5_1_406_1991",0,0
"374","5_1_1991",143,"DEN",5,1,407,10,5.5,32.9000015258789,NA,1991,74.6,45.4309168826883,NA,0,NA,NA,"5_1","5_1_407","5_1_407_1991",0,0
"375","5_1_1991",143,"DEN",5,1,408,10,5.69999980926514,30,NA,1991,27.6,34.7389485924553,NA,0,NA,NA,"5_1","5_1_408","5_1_408_1991",0,0
"376","5_1_1991",143,"DEN",5,1,411,10,5.59999990463257,18.7000007629395,NA,1991,55.7,42.2893181681074,NA,0,NA,NA,"5_1","5_1_411","5_1_411_1991",0,0
"377","5_1_1991",143,"DEN",5,1,414,10,5.80000019073486,8.89999961853027,NA,1991,56.5,42.4426611501635,NA,0,NA,NA,"5_1","5_1_414","5_1_414_1991",0,0
"378","5_1_1991",143,"DEN",5,1,417,10,6,2.59999990463257,NA,1991,52.5,41.6530959928354,NA,0,NA,NA,"5_1","5_1_417","5_1_417_1991",0,0
"379","5_1_1991",143,"DEN",5,1,436,10,2.59999990463257,25.2000007629395,NA,1991,41,38.9945138008295,NA,0,NA,NA,"5_1","5_1_436","5_1_436_1991",0,0
"380","5_1_1991",143,"DEN",5,1,440,10,2.70000004768372,10.6999998092651,NA,1991,45.3,40.0669633282446,NA,0,NA,NA,"5_1","5_1_440","5_1_440_1991",0,0
"381","5_1_1991",143,"DEN",5,1,441,10,2.79999995231628,5.59999990463257,NA,1991,36.1,37.62588126278,NA,0,NA,NA,"5_1","5_1_441","5_1_441_1991",0,0
"382","5_1_1991",143,"DEN",5,1,445,10,1.20000004768372,7.59999990463257,NA,1991,35.3,37.3849077187846,NA,0,NA,NA,"5_1","5_1_445","5_1_445_1991",0,0
"383","5_1_1991",143,"DEN",5,1,449,10,0.800000011920929,22,NA,1991,41.2,39.0468399108417,NA,0,NA,NA,"5_1","5_1_449","5_1_449_1991",0,0
"384","5_1_1991",143,"DEN",5,1,452,10,1,30.1000003814697,NA,1991,45.4,40.0906744610903,NA,0,NA,NA,"5_1","5_1_452","5_1_452_1991",0,0
"385","5_1_1991",143,"DEN",5,1,453,10,0.800000011920929,37.7999992370605,NA,1991,33.1,36.6929559541117,NA,0,NA,NA,"5_1","5_1_453","5_1_453_1991",0,0
"386","5_1_1991",143,"DEN",5,1,454,10,0.699999988079071,39.5,NA,1991,27.7,34.7778383071363,NA,0,NA,NA,"5_1","5_1_454","5_1_454_1991",0,0
"387","5_1_1991",143,"DEN",5,1,455,10,0.699999988079071,42.7000007629395,NA,1991,61.2,43.3018958486014,NA,0,NA,NA,"5_1","5_1_455","5_1_455_1991",0,0
"388","5_1_1991",143,"DEN",5,1,456,10,0.899999976158142,47.4000015258789,NA,1991,63.2,43.6476810895563,NA,0,NA,NA,"5_1","5_1_456","5_1_456_1991",0,0
"389","5_2_1980",132,"DEN",5,2,1,10,53.4000015258789,4.80000019073486,NA,1980,48.6,39,30.5,0,NA,NA,"5_2","5_2_1","5_2_1_1980",0,0
"390","5_2_1980",132,"DEN",5,2,2,10,53.5,9.39999961853027,NA,1980,56.7,42.8,26.2,0,NA,NA,"5_2","5_2_2","5_2_2_1980",0,0
"391","5_2_1980",132,"DEN",5,2,4,10,53.2999992370605,14.1999998092651,NA,1980,41,40.1,27.6,0,NA,NA,"5_2","5_2_4","5_2_4_1980",0,0
"392","5_2_1980",132,"DEN",5,2,8,10,53.5,30.3999996185303,NA,1980,59.8,38.8,27.4,0,NA,NA,"5_2","5_2_8","5_2_8_1980",0,0
"393","5_2_1980",132,"DEN",5,2,10,10,53,39.9000015258789,NA,1980,51.5,39.3,24.8,0,NA,NA,"5_2","5_2_10","5_2_10_1980",0,0
"394","5_2_1980",132,"DEN",5,2,15,10,51.7999992370605,35.2000007629395,NA,1980,44,35.8,26.8,0,NA,NA,"5_2","5_2_15","5_2_15_1980",0,0
"395","5_2_1980",132,"DEN",5,2,18,10,52,24,NA,1980,46.3,36.1,26.6,0,NA,NA,"5_2","5_2_18","5_2_18_1980",0,0
"396","5_2_1980",132,"DEN",5,2,20,10,50.2999992370605,6.19999980926514,NA,1980,54.2,40.9,22.8,0,NA,NA,"5_2","5_2_20","5_2_20_1980",0,0
"397","5_2_1980",132,"DEN",5,2,21,10,50.7000007629395,10.8000001907349,NA,1980,52.4,39.6,24.6,0,NA,NA,"5_2","5_2_21","5_2_21_1980",0,0
"398","5_2_1980",132,"DEN",5,2,22,10,50.9000015258789,16,NA,1980,44.8,38.7,25,0,NA,NA,"5_2","5_2_22","5_2_22_1980",0,0
"399","5_2_1980",132,"DEN",5,2,28,10,49.7999992370605,43.5,NA,1980,49.6,37.5,24.5,0,NA,NA,"5_2","5_2_28","5_2_28_1980",0,0
"400","5_2_1980",132,"DEN",5,2,33,10,48.9000015258789,30.5,NA,1980,45.5,36.6,26,0,NA,NA,"5_2","5_2_33","5_2_33_1980",0,0
"401","5_2_1980",132,"DEN",5,2,35,10,49.2999992370605,19.3999996185303,NA,1980,55,38.3,24.8,0,NA,NA,"5_2","5_2_35","5_2_35_1980",0,0
"402","5_2_1980",132,"DEN",5,2,47,10,46.7000007629395,35.4000015258789,NA,1980,41.5,38.6,27,0,NA,NA,"5_2","5_2_47","5_2_47_1980",0,0
"403","5_2_1980",132,"DEN",5,2,48,10,47,37.5,NA,1980,47.1,33.8,24.7,0,NA,NA,"5_2","5_2_48","5_2_48_1980",0,0
"404","5_2_1980",132,"DEN",5,2,54,10,45.9000015258789,25.7000007629395,NA,1980,50.6,38.2,26.1,0,NA,NA,"5_2","5_2_54","5_2_54_1980",0,0
"405","5_2_1980",132,"DEN",5,2,57,10,46.0999984741211,13,NA,1980,60.5,40.8,22.2,0,NA,NA,"5_2","5_2_57","5_2_57_1980",0,0
"406","5_2_1980",132,"DEN",5,2,61,10,44.5999984741211,6.5,NA,1980,47.9,38,26.3,0,NA,NA,"5_2","5_2_61","5_2_61_1980",0,0
"407","5_2_1980",132,"DEN",5,2,66,10,44.4000015258789,24,NA,1980,50.1,38,28.7,0,NA,NA,"5_2","5_2_66","5_2_66_1980",0,0
"408","5_2_1980",132,"DEN",5,2,74,10,42.5,35.4000015258789,NA,1980,42.7,36.8,26.9,0,NA,NA,"5_2","5_2_74","5_2_74_1980",0,0
"409","5_2_1980",132,"DEN",5,2,75,10,42.5999984741211,30.6000003814697,NA,1980,41.9,36.9,28.4,0,NA,NA,"5_2","5_2_75","5_2_75_1980",0,0
"410","5_2_1980",132,"DEN",5,2,78,10,42.7999992370605,21.1000003814697,NA,1980,37.1,36.3,19.5,0,NA,NA,"5_2","5_2_78","5_2_78_1980",0,0
"411","5_2_1980",132,"DEN",5,2,79,10,42.9000015258789,16.2999992370605,NA,1980,22,28.2,21,1,NA,NA,"5_2","5_2_79","5_2_79_1980",0,1
"412","5_2_1980",132,"DEN",5,2,80,10,42.9000015258789,9.80000019073486,NA,1980,58.8,40.7,23.9,0,NA,NA,"5_2","5_2_80","5_2_80_1980",0,0
"413","5_2_1980",132,"DEN",5,2,81,10,42.9000015258789,1.60000002384186,NA,1980,62.4,42.5,24.9,0,NA,NA,"5_2","5_2_81","5_2_81_1980",0,0
"414","5_2_1980",132,"DEN",5,2,86,10,40.5999984741211,41.5999984741211,NA,1980,56.1,39,23.8,0,NA,NA,"5_2","5_2_86","5_2_86_1980",0,0
"415","5_2_1980",132,"DEN",5,2,88,10,39.4000015258789,38.2999992370605,NA,1980,55.8,38.3,24.9,0,NA,NA,"5_2","5_2_88","5_2_88_1980",0,0
"416","5_2_1980",132,"DEN",5,2,89,10,39.0999984741211,33.7999992370605,NA,1980,54.9,40.6,25.5,0,NA,NA,"5_2","5_2_89","5_2_89_1980",0,0
"417","5_2_1980",132,"DEN",5,2,90,10,39.4000015258789,28.6000003814697,NA,1980,51.4,37.1,26.3,0,NA,NA,"5_2","5_2_90","5_2_90_1980",0,0
"418","5_2_1980",132,"DEN",5,2,91,10,39.5,24.1000003814697,NA,1980,66.3,42.9,27.2,0,NA,NA,"5_2","5_2_91","5_2_91_1980",0,0
"419","5_2_1980",132,"DEN",5,2,96,10,39.7999992370605,1.60000002384186,NA,1980,53.3,40.2,23.5,0,NA,NA,"5_2","5_2_96","5_2_96_1980",0,0
"420","5_2_1980",132,"DEN",5,2,97,10,38,3.29999995231628,NA,1980,33.3,35.9,25.4,0,NA,NA,"5_2","5_2_97","5_2_97_1980",0,0
"421","5_2_1980",132,"DEN",5,2,100,10,37.7999992370605,11.3000001907349,NA,1980,58.9,42.8,26.2,0,NA,NA,"5_2","5_2_100","5_2_100_1980",0,0
"422","5_2_1980",132,"DEN",5,2,108,10,35.9000015258789,35.0999984741211,NA,1980,57.5,39.9,27.3,0,NA,NA,"5_2","5_2_108","5_2_108_1980",0,0
"423","5_2_1980",132,"DEN",5,2,109,10,35.7000007629395,30.5,NA,1980,48.9,38.6,28.3,0,NA,NA,"5_2","5_2_109","5_2_109_1980",0,0
"424","5_2_1980",132,"DEN",5,2,111,10,36.0999984741211,21,NA,1980,42.8,36.9,28,0,NA,NA,"5_2","5_2_111","5_2_111_1980",0,0
"425","5_2_1980",132,"DEN",5,2,112,10,36.2999992370605,17.6000003814697,NA,1980,54.4,38,28.2,0,NA,NA,"5_2","5_2_112","5_2_112_1980",0,0
"426","5_2_1980",132,"DEN",5,2,113,10,36.2999992370605,14.3999996185303,NA,1980,42.7,37.8,25.8,0,NA,NA,"5_2","5_2_113","5_2_113_1980",0,0
"427","5_2_1980",132,"DEN",5,2,121,10,34.0999984741211,38.2999992370605,NA,1980,44.1,36.4,24,0,NA,NA,"5_2","5_2_121","5_2_121_1980",0,0
"428","5_2_1980",132,"DEN",5,2,122,10,32.7000007629395,43.4000015258789,NA,1980,57.6,36.8,21.2,0,NA,NA,"5_2","5_2_122","5_2_122_1980",0,0
"429","5_2_1980",132,"DEN",5,2,127,10,32.7000007629395,33.7000007629395,NA,1980,36.5,34.4,25.7,0,NA,NA,"5_2","5_2_127","5_2_127_1980",0,0
"430","5_2_1980",132,"DEN",5,2,130,10,33.0999984741211,25.7999992370605,NA,1980,46.2,35.7,26.4,0,NA,NA,"5_2","5_2_130","5_2_130_1980",0,0
"431","5_2_1980",132,"DEN",5,2,135,10,33.4000015258789,11.6000003814697,NA,1980,59.5,39.6,23.3,0,NA,NA,"5_2","5_2_135","5_2_135_1980",0,0
"432","5_2_1980",132,"DEN",5,2,138,10,31.6000003814697,5.09999990463257,NA,1980,60.4,39.3,24.6,0,NA,NA,"5_2","5_2_138","5_2_138_1980",0,0
"433","5_2_1980",132,"DEN",5,2,144,10,29.3999996185303,41.4000015258789,NA,1980,32.4,31.6,24.3,0,NA,NA,"5_2","5_2_144","5_2_144_1980",0,0
"434","5_2_1980",132,"DEN",5,2,147,10,29.7000007629395,28.6000003814697,NA,1980,45.5,37.3,29,0,NA,NA,"5_2","5_2_147","5_2_147_1980",0,0
"435","5_2_1980",132,"DEN",5,2,148,10,29.7999992370605,25.7000007629395,NA,1980,60.7,41.5,25.8,0,NA,NA,"5_2","5_2_148","5_2_148_1980",0,0
"436","5_2_1980",132,"DEN",5,2,155,10,30.1000003814697,1.89999997615814,NA,1980,46.6,38.2,28.3,0,NA,NA,"5_2","5_2_155","5_2_155_1980",0,0
"437","5_2_1980",132,"DEN",5,2,160,10,27.8999996185303,35.2000007629395,NA,1980,40.3,33.3,23.6,0,NA,NA,"5_2","5_2_160","5_2_160_1980",0,0
"438","5_2_1980",132,"DEN",5,2,168,10,26.7000007629395,22.5,NA,1980,54,38.3,22.2,0,NA,NA,"5_2","5_2_168","5_2_168_1980",0,0
"439","5_2_1980",132,"DEN",5,2,170,10,26.7999992370605,17.7999992370605,NA,1980,58.4,38.5,26.7,0,NA,NA,"5_2","5_2_170","5_2_170_1980",0,0
"440","5_2_1980",132,"DEN",5,2,171,10,26.7999992370605,14.6999998092651,NA,1980,47.6,39.7,25.3,0,NA,NA,"5_2","5_2_171","5_2_171_1980",0,0
"441","5_2_1980",132,"DEN",5,2,172,10,27.1000003814697,8.10000038146973,NA,1980,72,40.5,23.3,0,NA,NA,"5_2","5_2_172","5_2_172_1980",0,0
"442","5_2_1980",132,"DEN",5,2,184,10,24.7000007629395,28.7999992370605,NA,1980,56,40.3,25.5,0,NA,NA,"5_2","5_2_184","5_2_184_1980",0,0
"443","5_2_1980",132,"DEN",5,2,185,10,24.6000003814697,34,NA,1980,31.3,36.7,24,0,NA,NA,"5_2","5_2_185","5_2_185_1980",0,0
"444","5_2_1980",132,"DEN",5,2,187,10,24.7000007629395,38.2000007629395,NA,1980,48.8,37.1,23.7,0,NA,NA,"5_2","5_2_187","5_2_187_1980",0,0
"445","5_2_1980",132,"DEN",5,2,194,10,22,14.6000003814697,NA,1980,52.9,40.7,27.6,0,NA,NA,"5_2","5_2_194","5_2_194_1980",0,0
"446","5_2_1980",132,"DEN",5,2,195,10,23.2999992370605,22.6000003814697,NA,1980,58.9,41,27.3,0,NA,NA,"5_2","5_2_195","5_2_195_1980",0,0
"447","5_2_1980",132,"DEN",5,2,198,10,23.5,8.5,NA,1980,44.4,39.7,25,0,NA,NA,"5_2","5_2_198","5_2_198_1980",0,0
"448","5_2_1980",132,"DEN",5,2,204,10,21.7999992370605,33.5,NA,1980,48.4,37.5,26.1,0,NA,NA,"5_2","5_2_204","5_2_204_1980",0,0
"449","5_2_1980",132,"DEN",5,2,206,10,21.3999996185303,42.9000015258789,NA,1980,70.4,41.4,22.5,0,NA,NA,"5_2","5_2_206","5_2_206_1980",0,0
"450","5_2_1980",132,"DEN",5,2,207,10,20.1000003814697,39.7999992370605,NA,1980,63.3,39.7,27,0,NA,NA,"5_2","5_2_207","5_2_207_1980",0,0
"451","5_2_1980",132,"DEN",5,2,217,10,20.3999996185303,14.6999998092651,NA,1980,55,40.2,28.3,0,NA,NA,"5_2","5_2_217","5_2_217_1980",0,0
"452","5_2_1980",132,"DEN",5,2,219,10,20.7999992370605,4.80000019073486,NA,1980,47,38.7,31.5,0,NA,NA,"5_2","5_2_219","5_2_219_1980",0,0
"453","5_2_1980",132,"DEN",5,2,220,10,19,3.09999990463257,NA,1980,49.3,39.5,26.3,0,NA,NA,"5_2","5_2_220","5_2_220_1980",0,0
"454","5_2_1980",132,"DEN",5,2,221,10,18.7999992370605,9.30000019073486,NA,1980,43.9,37.9,27.3,0,NA,NA,"5_2","5_2_221","5_2_221_1980",0,0
"455","5_2_1980",132,"DEN",5,2,227,10,16.6000003814697,38.2999992370605,NA,1980,52.7,37,27.6,0,NA,NA,"5_2","5_2_227","5_2_227_1980",0,0
