"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha"
"DEN","606_4_1998","606_4_615_1998",606,1998,"606_4","606_4_615",4,3,"no","no","no",10,5.71298,0,30,21.70701,0,30,0.551,11.11111,91.5641,45,12.9,0.2,0.06666667,130.6981,4.021239,1.340413,59.12896,17.86687,NA,138.5029,5.896068,0.380531,0.7413525,0.7090028,0.926349,67.1545,7.583333,1180.8,-0.4413859,-0.7957027,-1.454232,45,40.1876,3288.094,0.9556785,0.9414827,67.74385,0,3.258454,15.20612,9.775362,10.86151,0,1.086151,0,0,0,16.11319,10,NA,NA,67.74385,NA,NA,0.9556785,NA,NA,3288.094,NA,NA,40.1876,NA,NA,1.086151,16.53243,16.53243,NA,NA,17.40063,17.40063,NA,NA,19.28741,19.28741,NA,NA,25.2,33.9,116.6641,74.33628,1799.17,6.920338,12.8802,41.78356,0.05088619,3.455582
"FFB","612_18_1996","612_18_203_1996",612,1996,"612_18","612_18_203",18,4,"no","no","no",10,20,0,30,26.25,0,30,NA,11.11111,208.115,27,12.4,2.1,0.525,120.7628,37.43993,9.359983,37.21432,11.85112,NA,95.57356,3.91087,0.5210084,0.7904124,0.7850189,0.9385437,48.96923,7.333333,848.8,0.2648128,0.2175431,-0.6851225,27,8.804274,1735.132,0.1701842,0.1568939,27.66238,0,1.100534,4.402137,1.100534,2.201069,0,0,0,0,0,3.274463,10,NA,NA,27.66238,NA,NA,0.1701842,NA,NA,1735.132,NA,NA,8.804274,NA,NA,1.100534,14.9125,14.9125,NA,NA,15.68801,15.68801,NA,NA,12.62714,12.62714,NA,NA,15.09661,23.8,84.67487,63.43112,799.0712,15.9021,29.59713,42.01066,0.009717718,1.493034
"DEN","5_1_1991","5_1_273_1991",5,1991,"5_1","5_1_273",1,6,"no","no","no",10,20.2,0,50,29.9,0,50,NA,4,15.29505,143,63.6,1.4,0.2333333,3176.904,138.3243,23.05405,16.07907,43.71552,NA,68.7351,14.42612,0.8091603,1.452168,0.956576,1.124127,60.22082,7.208333,1036.3,-0.4215467,-0.1271899,0.009560526,143,36,707.296,5.423418,5.105727,98.29373,0,0,0,0,1,3,9,4,6,6,2.752355,10,NA,NA,98.29373,NA,NA,5.423418,NA,NA,707.296,NA,NA,36,NA,NA,1,42.16111,42.16111,NA,NA,43.79659,43.79659,NA,NA,38.88843,38.88843,NA,NA,45.7,78.6,92.23768,58.14249,1797.984,8.22779,15.31364,41.49865,0.0144,0.2086752
"VOH","622_8_2007","622_8_38_2007",622,2007,"622_8","622_8_38",8,5,"yes","no","yes",10,23.125,0,35,3.75,0,30,NA,9.52381,132.3431,33,15.9,1.6,0.32,198.5565,37.95044,7.590088,24.78344,14.86143,NA,93.4681,4.904271,0.4718101,0.7069617,0.7110493,0.8553978,53.26651,7.791667,947.7,0.6169327,0.1035844,-0.3772858,33,5.147249,512.0918,0.2044878,0.1789373,19.00888,0,0,0,1.286812,2.573624,1.286812,0,0,0,0,1.867633,10,NA,NA,19.00888,NA,NA,0.2044878,NA,NA,512.0918,NA,NA,5.147249,NA,NA,1.286812,22.125,22.125,NA,NA,22.49061,22.49061,NA,NA,17.3737,17.3737,NA,NA,20.9007,33.7,78.52522,62.01988,429.4431,21.14294,39.35144,45.70592,0.009342256,0.8214987
"FFB","612_19_2001","612_19_147_2001",612,2001,"612_19","612_19_147",19,5,"no","no","no",10,8.8,0,30,18.8,0,30,NA,11.11111,280.7643,32,8.3,0,0,54.10608,0,0,48.59575,10.20329,NA,122.9312,3.367085,0.3120301,0.4442645,0.5398565,0.653263,54.02993,8.375,992.8,-0.9740258,-0.2565922,0.07619631,32,11,1537.516,0.3015473,0.2961367,31.77224,0,2,1,3,4,1,0,0,0,0,9.399601,10,NA,NA,31.77224,NA,NA,0.3015473,NA,NA,1537.516,NA,NA,11,NA,NA,1,17.81818,17.81818,NA,NA,18.68256,18.68256,NA,NA,15.61896,15.61896,NA,NA,18.9,26.6,87.65742,71.05263,946.9296,13.49362,25.11445,43.27712,0.01799,1.830306
"FFB","612_1_2006","612_1_282_2006",612,2006,"612_1","612_1_282",1,5,"no","no","no",10,26.88,0,35,21,0,30,NA,9.52381,90.21469,37,22.3,1.9,0.38,390.5707,63.71935,12.74387,23.68918,18,10.1,80.71749,5.94,0.6389685,1.088288,0.8372093,0.9836818,44.49067,8.75,834.2,-0.7423005,0.4155168,-0.332216,37,15,1370.075,0.4946555,0.4555985,40.15361,0,2,0,5,5,3,0,0,0,0,3.47753,10,NA,NA,40.15361,NA,NA,0.4946555,NA,NA,1370.075,NA,NA,15,NA,NA,1,19.74,19.74,NA,NA,20.49089,20.49089,NA,NA,18.2986,18.2986,NA,NA,21.5,34.9,92.69808,61.60458,984.0325,12.56578,23.38755,42.64518,0.01053,0.7564216
"ZUS","603_5_1995","603_5_448_1995",603,1995,"603_5","603_5_448",5,5,"no","no","no",10,28.7,0,35,10.3,0,30,2.2,9.52381,62.23001,32,27,4.2,0.84,572.5553,164.2739,32.85478,7.949045,21.67261,NA,80.26892,7.151961,0.7714286,1.408786,1.032029,1.15651,50.53002,8.458333,932.7,0.8601032,1.262901,1.121061,32,23.72069,2028.4,0.6843129,0.6164059,53.39428,0,0,5.930173,8.302242,5.930173,3.558104,0,0,0,0,3.543424,10,NA,NA,53.39428,NA,NA,0.6843129,NA,NA,2028.4,NA,NA,23.72069,NA,NA,1.186035,18.61,18.61,NA,NA,19.16544,19.16544,NA,NA,18.73966,18.73966,NA,NA,21,35,100.6967,60,1303.445,10.57314,19.67883,47.02926,0.00652319,0.4008852
"SON","623_6_2009","623_6_120_2009",623,2009,"623_6","623_6_120",6,5,"no","no","no",10,11,0,20,0.5,0,20,NA,25,82.14894,37,18,0.2,0.04,254.469,5.623451,1.12469,38.32718,18.86297,NA,104.7943,6.224781,0.5714286,0.9646951,0.8535282,1.056528,63.40374,7.833333,1130.7,-0.3037376,-0.6704679,-0.7927112,37,30.44464,3320.483,0.8324641,0.784044,65.81891,0,3.80558,7.61116,5.70837,9.513949,1.90279,1.90279,0,0,0,9.283599,10,NA,NA,65.81891,NA,NA,0.8324641,NA,NA,3320.483,NA,NA,30.44464,NA,NA,1.90279,17.55,17.55,NA,NA,18.65874,18.65874,NA,NA,17.85374,17.85374,NA,NA,22.1,31.5,101.7307,70.15873,2040.692,7.852484,14.61512,43.62234,0.03105353,2.116628
"FFB","612_15_2012","612_15_332_2012",612,2012,"612_15","612_15_332",15,6,"no","no","no",10,5.625,0,30,27,0,30,NA,11.11111,85.90486,43,16.1,1,0.1666667,203.5831,24.50442,4.08407,49.43606,18.446,NA,114.5714,6.087181,0.3975309,0.7217135,0.7040459,0.8852689,47.23179,8.875,891.5,-0.09045527,-1.104062,-0.8620803,43,16.68411,1166.651,0.6521013,0.6143612,40.77171,0,0,1.85379,5.561371,5.561371,1.85379,1.85379,0,0,0,6.175951,10,NA,NA,40.77171,NA,NA,0.6521013,NA,NA,1166.651,NA,NA,16.68411,NA,NA,1.85379,21.61111,21.61111,NA,NA,22.30802,22.30802,NA,NA,20.83661,20.83661,NA,NA,26.2,40.5,96.41619,64.69136,965.1795,11.1745,20.79809,44.76617,0.03049485,1.860423
"EUR","605_2_1992","605_2_86_1992",605,1992,"605_2","605_2_86",2,10,"yes","no","yes",10,5.002,0,40,7.5,0,30,NA,8.333333,66.28018,39,29.6,7.3,0.73,688.1345,297.5638,29.75638,7.213398,21,NA,70.94595,6.93,0.8385269,1.223215,0.9333333,1.009793,57.33506,9.25,1103.7,-1.162832,-1.25076,-1.549179,39,18.50129,1266.458,0.8508828,0.7599444,56.25638,0,0,0,5.286084,5.286084,7.929126,0,0,0,0,2.595174,10,NA,NA,56.25638,NA,NA,0.8508828,NA,NA,1266.458,NA,NA,18.50129,NA,NA,1.321521,23.84286,23.84286,NA,NA,24.19852,24.19852,NA,NA,20.79633,20.79633,NA,NA,22.5,35.3,87.22248,63.73938,1199.619,12.48884,23.24435,42.44875,0,0
